onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv	viv_time	viv_displaytime	viv_triggertime	viv_triggercode
85.28369140625	0.0	40	174661	6	70	570	1	1	1543153.4195199	1543153.4199759	80	1543156.9025868	1543156.9030315	40	1543160.0833411	1543160.0836157	100	del	1543166.059738	1.0	1543169.0755817	1543166.5784752	1543166.5790355	120.0
88.4638671875	0.0	100	181174	6	70	570	1	1	1543153.4195199	1543153.4199759	80	1543156.9025868	1543156.9030315	40	1543160.0833411	1543160.0836157	100	del	1543166.059738	1.0	1543169.0755817	1543166.5784752	1543166.5790355	120.0
94.95947265625	0.0	120	194477	6	70	570	1	1	1543153.4195199	1543153.4199759	80	1543156.9025868	1543156.9030315	40	1543160.0833411	1543160.0836157	100	del	1543166.059738	1.0	1543169.0755817	1543166.5784752	1543166.5790355	120.0
99.6171875	0.0	80	204016	7	57	820	0	1	1543171.2365817	1543171.2369379	80	1543174.6875724	1543174.6880423	40	1543177.8061477	1543177.8065955	100	imm	1543178.3716303	nan	nan	nan	nan	nan
103.06787109375	0.0	40	211083	7	57	820	0	1	1543171.2365817	1543171.2369379	80	1543174.6875724	1543174.6880423	40	1543177.8061477	1543177.8065955	100	imm	1543178.3716303	nan	nan	nan	nan	nan
106.1865234375	0.0	100	217470	7	57	820	0	1	1543171.2365817	1543171.2369379	80	1543174.6875724	1543174.6880423	40	1543177.8061477	1543177.8065955	100	imm	1543178.3716303	nan	nan	nan	nan	nan
109.33642578125	0.0	80	223921	8	53	820	0	1	1543180.9561634	1543180.9566634	80	1543184.2243407	1543184.2248165	40	1543187.6905697	1543187.6910662	100	imm	1543188.5557375	nan	nan	nan	nan	nan
112.6044921875	0.0	40	230614	8	53	820	0	1	1543180.9561634	1543180.9566634	80	1543184.2243407	1543184.2248165	40	1543187.6905697	1543187.6910662	100	imm	1543188.5557375	nan	nan	nan	nan	nan
116.07080078125	0.0	100	237713	8	53	820	0	1	1543180.9561634	1543180.9566634	80	1543184.2243407	1543184.2248165	40	1543187.6905697	1543187.6910662	100	imm	1543188.5557375	nan	nan	nan	nan	nan
119.6552734375	0.0	80	245054	9	50	820	0	1	1543191.2753476	1543191.2758427	80	1543194.3907928	1543194.3912847	40	1543197.4450626	1543197.4455419	100	imm	1543197.9082495	nan	nan	nan	nan	nan
122.7705078125	0.0	40	251434	9	50	820	0	1	1543191.2753476	1543191.2758427	80	1543194.3907928	1543194.3912847	40	1543197.4450626	1543197.4455419	100	imm	1543197.9082495	nan	nan	nan	nan	nan
125.82470703125	0.0	100	257689	9	50	820	0	1	1543191.2753476	1543191.2758427	80	1543194.3907928	1543194.3912847	40	1543197.4450626	1543197.4455419	100	imm	1543197.9082495	nan	nan	nan	nan	nan
129.27001953125	0.0	80	264745	10	50	210	0	1	1543200.8902517	1543200.8906545	80	1543204.199602	1543204.2000729	40	1543207.4018011	1543207.4022938	100	imm	1543208.1489447	nan	nan	nan	nan	nan
132.5791015625	0.0	40	271522	10	50	210	0	1	1543200.8902517	1543200.8906545	80	1543204.199602	1543204.2000729	40	1543207.4018011	1543207.4022938	100	imm	1543208.1489447	nan	nan	nan	nan	nan
135.78125	0.0	100	278080	10	50	210	0	1	1543200.8902517	1543200.8906545	80	1543204.199602	1543204.2000729	40	1543207.4018011	1543207.4022938	100	imm	1543208.1489447	nan	nan	nan	nan	nan
139.37939453125	0.0	80	285449	11	100	30	1	1	1543211.0000244	1543211.0004814	80	1543214.4035935	1543214.4040752	40	1543217.5838619	1543217.5843747	100	del	1543218.2120246	2.0	1543222.5732545	1543218.722236	1543218.7226023	120.0
142.78271484375	0.0	40	292419	11	100	30	1	1	1543211.0000244	1543211.0004814	80	1543214.4035935	1543214.4040752	40	1543217.5838619	1543217.5843747	100	del	1543218.2120246	2.0	1543222.5732545	1543218.722236	1543218.7226023	120.0
145.962890625	0.0	100	298932	11	100	30	1	1	1543211.0000244	1543211.0004814	80	1543214.4035935	1543214.4040752	40	1543217.5838619	1543217.5843747	100	del	1543218.2120246	2.0	1543222.5732545	1543218.722236	1543218.7226023	120.0
147.1015625	0.0	120	301264	11	100	30	1	1	1543211.0000244	1543211.0004814	80	1543214.4035935	1543214.4040752	40	1543217.5838619	1543217.5843747	100	del	1543218.2120246	2.0	1543222.5732545	1543218.722236	1543218.7226023	120.0
153.3095703125	0.0	80	313978	12	87	210	0	0	1543224.9308387	1543224.9311509	80	1543228.040438	1543228.0409641	40	1543231.5327461	1543231.5332485	100	del	1543232.7891892	nan	nan	nan	nan	nan
156.41943359375	0.0	40	320347	12	87	210	0	0	1543224.9308387	1543224.9311509	80	1543228.040438	1543228.0409641	40	1543231.5327461	1543231.5332485	100	del	1543232.7891892	nan	nan	nan	nan	nan
159.91162109375	0.0	100	327499	12	87	210	0	0	1543224.9308387	1543224.9311509	80	1543228.040438	1543228.0409641	40	1543231.5327461	1543231.5332485	100	del	1543232.7891892	nan	nan	nan	nan	nan
164.0419921875	0.0	80	335958	13	97	400	0	0	1543235.6631269	1543235.6635918	80	1543238.7543604	1543238.7550513	40	1543241.9850614	1543241.9854078	100	del	1543242.6439865	nan	nan	nan	nan	nan
167.13330078125	0.0	40	342289	13	97	400	0	0	1543235.6631269	1543235.6635918	80	1543238.7543604	1543238.7550513	40	1543241.9850614	1543241.9854078	100	del	1543242.6439865	nan	nan	nan	nan	nan
170.36376953125	0.0	100	348905	13	97	400	0	0	1543235.6631269	1543235.6635918	80	1543238.7543604	1543238.7550513	40	1543241.9850614	1543241.9854078	100	del	1543242.6439865	nan	nan	nan	nan	nan
173.857421875	0.0	80	356060	14	83	70	0	1	1543245.4788111	1543245.479226	80	1543248.9511086	1543248.9516228	40	1543252.2299406	1543252.2304533	100	del	1543253.355771	nan	nan	nan	nan	nan
177.32958984375	0.0	40	363171	14	83	70	0	1	1543245.4788111	1543245.479226	80	1543248.9511086	1543248.9516228	40	1543252.2299406	1543252.2304533	100	del	1543253.355771	nan	nan	nan	nan	nan
180.6083984375	0.0	100	369886	14	83	70	0	1	1543245.4788111	1543245.479226	80	1543248.9511086	1543248.9516228	40	1543252.2299406	1543252.2304533	100	del	1543253.355771	nan	nan	nan	nan	nan
184.5654296875	0.0	80	377990	15	50	70	0	0	1543256.1874397	1543256.1879703	80	1543259.5360814	1543259.5367069	40	1543263.0108758	1543263.0113997	100	imm	1543264.1802324	nan	nan	nan	nan	nan
187.91455078125	0.0	40	384849	15	50	70	0	0	1543256.1874397	1543256.1879703	80	1543259.5360814	1543259.5367069	40	1543263.0108758	1543263.0113997	100	imm	1543264.1802324	nan	nan	nan	nan	nan
191.388671875	0.0	100	391964	15	50	70	0	0	1543256.1874397	1543256.1879703	80	1543259.5360814	1543259.5367069	40	1543263.0108758	1543263.0113997	100	imm	1543264.1802324	nan	nan	nan	nan	nan
195.15478515625	0.0	80	399677	16	53	30	1	1	1543266.7766866	1543266.7771948	80	1543269.9876204	1543269.9881162	40	1543273.1576984	1543273.1581914	100	del	1543274.0437425	3.0	1543275.2914902	1543274.5573837	1543274.5578898	120.0
198.365234375	0.0	40	406252	16	53	30	1	1	1543266.7766866	1543266.7771948	80	1543269.9876204	1543269.9881162	40	1543273.1576984	1543273.1581914	100	del	1543274.0437425	3.0	1543275.2914902	1543274.5573837	1543274.5578898	120.0
201.53564453125	0.0	100	412745	16	53	30	1	1	1543266.7766866	1543266.7771948	80	1543269.9876204	1543269.9881162	40	1543273.1576984	1543273.1581914	100	del	1543274.0437425	3.0	1543275.2914902	1543274.5573837	1543274.5578898	120.0
202.93505859375	0.0	120	415611	16	53	30	1	1	1543266.7766866	1543266.7771948	80	1543269.9876204	1543269.9881162	40	1543273.1576984	1543273.1581914	100	del	1543274.0437425	3.0	1543275.2914902	1543274.5573837	1543274.5578898	120.0
206.0322265625	0.0	80	421954	17	70	70	0	0	1543277.654435	1543277.6549176	80	1543281.1068701	1543281.107264	40	1543284.3653574	1543284.3658846	100	del	1543285.0281356	nan	nan	nan	nan	nan
209.484375	0.0	40	429024	17	70	70	0	0	1543277.654435	1543277.6549176	80	1543281.1068701	1543281.107264	40	1543284.3653574	1543284.3658846	100	del	1543285.0281356	nan	nan	nan	nan	nan
212.74267578125	0.0	100	435697	17	70	70	0	0	1543277.654435	1543277.6549176	80	1543281.1068701	1543281.107264	40	1543284.3653574	1543284.3658846	100	del	1543285.0281356	nan	nan	nan	nan	nan
216.3251953125	0.0	80	443034	18	80	9	1	1	1543287.9479225	1543287.948524	80	1543291.1189245	1543291.1194105	40	1543294.4074961	1543294.4079772	100	del	1543295.1558497	1.0	1543297.0518881	1543295.6676115	1543295.6680588	120.0
219.49609375	0.0	40	449528	18	80	9	1	1	1543287.9479225	1543287.948524	80	1543291.1189245	1543291.1194105	40	1543294.4074961	1543294.4079772	100	del	1543295.1558497	1.0	1543297.0518881	1543295.6676115	1543295.6680588	120.0
222.78466796875	0.0	100	456263	18	80	9	1	1	1543287.9479225	1543287.948524	80	1543291.1189245	1543291.1194105	40	1543294.4074961	1543294.4079772	100	del	1543295.1558497	1.0	1543297.0518881	1543295.6676115	1543295.6680588	120.0
224.04443359375	0.0	120	458843	18	80	9	1	1	1543287.9479225	1543287.948524	80	1543291.1189245	1543291.1194105	40	1543294.4074961	1543294.4079772	100	del	1543295.1558497	1.0	1543297.0518881	1543295.6676115	1543295.6680588	120.0
227.63916015625	0.0	80	466205	19	100	400	0	0	1543299.262389	1543299.2629065	80	1543302.7188012	1543302.7193199	40	1543306.0704696	1543306.0709646	100	del	1543306.6685516	nan	nan	nan	nan	nan
231.095703125	0.0	40	473284	19	100	400	0	0	1543299.262389	1543299.2629065	80	1543302.7188012	1543302.7193199	40	1543306.0704696	1543306.0709646	100	del	1543306.6685516	nan	nan	nan	nan	nan
234.447265625	0.0	100	480148	19	100	400	0	0	1543299.262389	1543299.2629065	80	1543302.7188012	1543302.7193199	40	1543306.0704696	1543306.0709646	100	del	1543306.6685516	nan	nan	nan	nan	nan
237.97607421875	0.0	80	487375	20	67	570	1	1	1543309.599591	1543309.6000984	80	1543312.6623135	1543312.6627669	40	1543315.8153847	1543315.8158833	100	del	1543322.9318274	1.0	1543324.3317053	1543323.4427452	1543323.4431673	120.0
241.0390625	0.0	40	493648	20	67	570	1	1	1543309.599591	1543309.6000984	80	1543312.6623135	1543312.6627669	40	1543315.8153847	1543315.8158833	100	del	1543322.9318274	1.0	1543324.3317053	1543323.4427452	1543323.4431673	120.0
244.19189453125	0.0	100	500105	20	67	570	1	1	1543309.599591	1543309.6000984	80	1543312.6623135	1543312.6627669	40	1543315.8153847	1543315.8158833	100	del	1543322.9318274	1.0	1543324.3317053	1543323.4427452	1543323.4431673	120.0
251.81884765625	0.0	120	515725	20	67	570	1	1	1543309.599591	1543309.6000984	80	1543312.6623135	1543312.6627669	40	1543315.8153847	1543315.8158833	100	del	1543322.9318274	1.0	1543324.3317053	1543323.4427452	1543323.4431673	120.0
280.98046875	0.0	80	575448	21	60	400	0	0	1543352.605049	1543352.6055015	80	1543355.7211842	1543355.7216812	40	1543358.751479	1543358.751984	100	imm	1543359.8051244	nan	nan	nan	nan	nan
284.0966796875	0.0	40	581830	21	60	400	0	0	1543352.605049	1543352.6055015	80	1543355.7211842	1543355.7216812	40	1543358.751479	1543358.751984	100	imm	1543359.8051244	nan	nan	nan	nan	nan
287.126953125	0.0	100	588036	21	60	400	0	0	1543352.605049	1543352.6055015	80	1543355.7211842	1543355.7216812	40	1543358.751479	1543358.751984	100	imm	1543359.8051244	nan	nan	nan	nan	nan
290.9169921875	0.0	80	595798	22	80	400	0	1	1543362.541874	1543362.5423572	80	1543366.0177183	1543366.0181526	40	1543369.1633653	1543369.1638575	100	del	1543370.092564	nan	nan	nan	nan	nan
294.39306640625	0.0	40	602917	22	80	400	0	1	1543362.541874	1543362.5423572	80	1543366.0177183	1543366.0181526	40	1543369.1633653	1543369.1638575	100	del	1543370.092564	nan	nan	nan	nan	nan
297.53857421875	0.0	100	609359	22	80	400	0	1	1543362.541874	1543362.5423572	80	1543366.0177183	1543366.0181526	40	1543369.1633653	1543369.1638575	100	del	1543370.092564	nan	nan	nan	nan	nan
301.26953125	0.0	80	617000	23	87	70	0	0	1543372.894424	1543372.8949376	80	1543376.0816935	1543376.0821675	40	1543379.1090578	1543379.1095537	100	del	1543379.9811362	nan	nan	nan	nan	nan
304.45654296875	0.0	40	623527	23	87	70	0	0	1543372.894424	1543372.8949376	80	1543376.0816935	1543376.0821675	40	1543379.1090578	1543379.1095537	100	del	1543379.9811362	nan	nan	nan	nan	nan
307.48388671875	0.0	100	629727	23	87	70	0	0	1543372.894424	1543372.8949376	80	1543376.0816935	1543376.0821675	40	1543379.1090578	1543379.1095537	100	del	1543379.9811362	nan	nan	nan	nan	nan
311.12353515625	0.0	80	637181	24	63	210	0	0	1543382.7490418	1543382.7495557	80	1543386.1684538	1543386.1688116	40	1543389.3123547	1543389.3128391	100	del	1543390.1158767	nan	nan	nan	nan	nan
314.54296875	0.0	40	644184	24	63	210	0	0	1543382.7490418	1543382.7495557	80	1543386.1684538	1543386.1688116	40	1543389.3123547	1543389.3128391	100	del	1543390.1158767	nan	nan	nan	nan	nan
317.68701171875	0.0	100	650623	24	63	210	0	0	1543382.7490418	1543382.7495557	80	1543386.1684538	1543386.1688116	40	1543389.3123547	1543389.3128391	100	del	1543390.1158767	nan	nan	nan	nan	nan
321.03125	0.0	80	657472	25	83	400	0	1	1543392.6569736	1543392.6574968	80	1543395.7883209	1543395.7888156	40	1543399.1320942	1543399.1326369	100	imm	1543401.8136446	nan	nan	nan	nan	nan
324.16259765625	0.0	40	663885	25	83	400	0	1	1543392.6569736	1543392.6574968	80	1543395.7883209	1543395.7888156	40	1543399.1320942	1543399.1326369	100	imm	1543401.8136446	nan	nan	nan	nan	nan
327.50634765625	0.0	100	670733	25	83	400	0	1	1543392.6569736	1543392.6574968	80	1543395.7883209	1543395.7888156	40	1543399.1320942	1543399.1326369	100	imm	1543401.8136446	nan	nan	nan	nan	nan
332.8701171875	0.0	80	681718	26	53	570	1	0	1543404.4960407	1543404.4964873	80	1543407.8333739	1543407.8338254	40	1543410.8537426	1543410.8542377	100	imm	1543412.6282241	1.0	1543414.7485343	1543413.1388952	1543413.1392471	120.0
336.20751953125	0.0	40	688553	26	53	570	1	0	1543404.4960407	1543404.4964873	80	1543407.8333739	1543407.8338254	40	1543410.8537426	1543410.8542377	100	imm	1543412.6282241	1.0	1543414.7485343	1543413.1388952	1543413.1392471	120.0
339.2275390625	0.0	100	694738	26	53	570	1	0	1543404.4960407	1543404.4964873	80	1543407.8333739	1543407.8338254	40	1543410.8537426	1543410.8542377	100	imm	1543412.6282241	1.0	1543414.7485343	1543413.1388952	1543413.1392471	120.0
341.5126953125	0.0	120	699418	26	53	570	1	0	1543404.4960407	1543404.4964873	80	1543407.8333739	1543407.8338254	40	1543410.8537426	1543410.8542377	100	imm	1543412.6282241	1.0	1543414.7485343	1543413.1388952	1543413.1392471	120.0
345.4970703125	0.0	80	707578	27	93	570	1	1	1543417.1234606	1543417.1239689	80	1543420.3264013	1543420.3269127	40	1543423.3566406	1543423.3571728	100	del	1543424.1641458	2.0	1543425.4678602	1543424.6743918	1543424.6747436	120.0
348.7001953125	0.0	40	714138	27	93	570	1	1	1543417.1234606	1543417.1239689	80	1543420.3264013	1543420.3269127	40	1543423.3566406	1543423.3571728	100	del	1543424.1641458	2.0	1543425.4678602	1543424.6743918	1543424.6747436	120.0
351.72998046875	0.0	100	720343	27	93	570	1	1	1543417.1234606	1543417.1239689	80	1543420.3264013	1543420.3269127	40	1543423.3566406	1543423.3571728	100	del	1543424.1641458	2.0	1543425.4678602	1543424.6743918	1543424.6747436	120.0
353.0478515625	0.0	120	723042	27	93	570	1	1	1543417.1234606	1543417.1239689	80	1543420.3264013	1543420.3269127	40	1543423.3566406	1543423.3571728	100	del	1543424.1641458	2.0	1543425.4678602	1543424.6743918	1543424.6747436	120.0
356.0595703125	0.0	80	729210	28	50	9	1	0	1543427.6863545	1543427.6872049	80	1543431.0527907	1543431.0532719	40	1543434.5264937	1543434.5269664	100	del	1543435.4605698	3.0	1543436.7239391	1543435.9739731	1543435.9744862	120.0
359.42626953125	0.0	40	736105	28	50	9	1	0	1543427.6863545	1543427.6872049	80	1543431.0527907	1543431.0532719	40	1543434.5264937	1543434.5269664	100	del	1543435.4605698	3.0	1543436.7239391	1543435.9739731	1543435.9744862	120.0
362.89990234375	0.0	100	743219	28	50	9	1	0	1543427.6863545	1543427.6872049	80	1543431.0527907	1543431.0532719	40	1543434.5264937	1543434.5269664	100	del	1543435.4605698	3.0	1543436.7239391	1543435.9739731	1543435.9744862	120.0
364.34716796875	0.0	120	746183	28	50	9	1	0	1543427.6863545	1543427.6872049	80	1543431.0527907	1543431.0532719	40	1543434.5264937	1543434.5269664	100	del	1543435.4605698	3.0	1543436.7239391	1543435.9739731	1543435.9744862	120.0
367.60546875	0.0	80	752856	29	90	270	1	0	1543439.2322797	1543439.2327971	80	1543442.7327879	1543442.7332848	40	1543446.1947728	1543446.1953379	100	del	1543446.851928	2.0	1543448.388223	1543447.3626122	1543447.3630364	120.0
371.10595703125	0.0	40	760025	29	90	270	1	0	1543439.2322797	1543439.2327971	80	1543442.7327879	1543442.7332848	40	1543446.1947728	1543446.1953379	100	del	1543446.851928	2.0	1543448.388223	1543447.3626122	1543447.3630364	120.0
374.56787109375	0.0	100	767115	29	90	270	1	0	1543439.2322797	1543439.2327971	80	1543442.7327879	1543442.7332848	40	1543446.1947728	1543446.1953379	100	del	1543446.851928	2.0	1543448.388223	1543447.3626122	1543447.3630364	120.0
375.7353515625	0.0	120	769506	29	90	270	1	0	1543439.2322797	1543439.2327971	80	1543442.7327879	1543442.7332848	40	1543446.1947728	1543446.1953379	100	del	1543446.851928	2.0	1543448.388223	1543447.3626122	1543447.3630364	120.0
379.2109375	0.0	80	776624	30	67	30	1	0	1543450.8380094	1543450.8384892	80	1543454.2461834	1543454.2466776	40	1543457.5368991	1543457.537382	100	del	1543458.6616211	3.0	1543459.5403855	1543459.1706835	1543459.1710088	120.0
382.619140625	0.0	40	783604	30	67	30	1	0	1543450.8380094	1543450.8384892	80	1543454.2461834	1543454.2466776	40	1543457.5368991	1543457.537382	100	del	1543458.6616211	3.0	1543459.5403855	1543459.1706835	1543459.1710088	120.0
385.90966796875	0.0	100	790343	30	67	30	1	0	1543450.8380094	1543450.8384892	80	1543454.2461834	1543454.2466776	40	1543457.5368991	1543457.537382	100	del	1543458.6616211	3.0	1543459.5403855	1543459.1706835	1543459.1710088	120.0
387.54296875	0.0	120	793688	30	67	30	1	0	1543450.8380094	1543450.8384892	80	1543454.2461834	1543454.2466776	40	1543457.5368991	1543457.537382	100	del	1543458.6616211	3.0	1543459.5403855	1543459.1706835	1543459.1710088	120.0
390.1376953125	0.0	80	799002	31	53	9	1	1	1543461.7654121	1543461.7659119	80	1543464.8364562	1543464.8369197	40	1543468.1769809	1543468.1776097	100	del	1543468.8452404	3.0	1543469.7477388	1543469.3582717	1543469.3587062	120.0
393.208984375	0.0	40	805292	31	53	9	1	1	1543461.7654121	1543461.7659119	80	1543464.8364562	1543464.8369197	40	1543468.1769809	1543468.1776097	100	del	1543468.8452404	3.0	1543469.7477388	1543469.3582717	1543469.3587062	120.0
396.54931640625	0.0	100	812133	31	53	9	1	1	1543461.7654121	1543461.7659119	80	1543464.8364562	1543464.8369197	40	1543468.1769809	1543468.1776097	100	del	1543468.8452404	3.0	1543469.7477388	1543469.3582717	1543469.3587062	120.0
397.73046875	0.0	120	814552	31	53	9	1	1	1543461.7654121	1543461.7659119	80	1543464.8364562	1543464.8369197	40	1543468.1769809	1543468.1776097	100	del	1543468.8452404	3.0	1543469.7477388	1543469.3582717	1543469.3587062	120.0
400.568359375	0.0	80	820364	32	67	210	0	1	1543472.1960499	1543472.1967341	80	1543475.3410119	1543475.3415124	40	1543478.7744503	1543478.7750996	100	del	1543479.4055702	nan	nan	nan	nan	nan
403.712890625	0.0	40	826804	32	67	210	0	1	1543472.1960499	1543472.1967341	80	1543475.3410119	1543475.3415124	40	1543478.7744503	1543478.7750996	100	del	1543479.4055702	nan	nan	nan	nan	nan
407.146484375	0.0	100	833836	32	67	210	0	1	1543472.1960499	1543472.1967341	80	1543475.3410119	1543475.3415124	40	1543478.7744503	1543478.7750996	100	del	1543479.4055702	nan	nan	nan	nan	nan
410.33056640625	0.0	80	840357	33	97	20	0	1	1543481.9584707	1543481.9590346	80	1543485.155595	1543485.1561093	40	1543488.3025984	1543488.3031086	100	del	1543489.0605827	nan	nan	nan	nan	nan
413.52734375	0.0	40	846904	33	97	20	0	1	1543481.9584707	1543481.9590346	80	1543485.155595	1543485.1561093	40	1543488.3025984	1543488.3031086	100	del	1543489.0605827	nan	nan	nan	nan	nan
416.67431640625	0.0	100	853349	33	97	20	0	1	1543481.9584707	1543481.9590346	80	1543485.155595	1543485.1561093	40	1543488.3025984	1543488.3031086	100	del	1543489.0605827	nan	nan	nan	nan	nan
420.02587890625	0.0	80	860213	34	53	70	0	0	1543491.6541866	1543491.6546795	80	1543494.9777474	1543494.9782363	40	1543498.1513447	1543498.1518354	100	del	1543500.516694	nan	nan	nan	nan	nan
423.34912109375	0.0	40	867019	34	53	70	0	0	1543491.6541866	1543491.6546795	80	1543494.9777474	1543494.9782363	40	1543498.1513447	1543498.1518354	100	del	1543500.516694	nan	nan	nan	nan	nan
426.52294921875	0.0	100	873519	34	53	70	0	0	1543491.6541866	1543491.6546795	80	1543494.9777474	1543494.9782363	40	1543498.1513447	1543498.1518354	100	del	1543500.516694	nan	nan	nan	nan	nan
431.884765625	0.0	80	884500	35	50	400	0	0	1543503.5136329	1543503.5140948	80	1543506.7701184	1543506.770417	40	1543510.1520537	1543510.1525691	100	del	1543511.0359053	nan	nan	nan	nan	nan
435.14111328125	0.0	40	891169	35	50	400	0	0	1543503.5136329	1543503.5140948	80	1543506.7701184	1543506.770417	40	1543510.1520537	1543510.1525691	100	del	1543511.0359053	nan	nan	nan	nan	nan
438.52294921875	0.0	100	898095	35	50	400	0	0	1543503.5136329	1543503.5140948	80	1543506.7701184	1543506.770417	40	1543510.1520537	1543510.1525691	100	del	1543511.0359053	nan	nan	nan	nan	nan
441.931640625	0.0	80	905076	36	100	820	0	1	1543513.5605323	1543513.5610486	80	1543516.8706104	1543516.8710726	40	1543520.1660967	1543520.1663679	100	del	1543523.7882363	nan	nan	nan	nan	nan
445.24169921875	0.0	40	911855	36	100	820	0	1	1543513.5605323	1543513.5610486	80	1543516.8706104	1543516.8710726	40	1543520.1660967	1543520.1663679	100	del	1543523.7882363	nan	nan	nan	nan	nan
448.53662109375	0.0	100	918603	36	100	820	0	1	1543513.5605323	1543513.5610486	80	1543516.8706104	1543516.8710726	40	1543520.1660967	1543520.1663679	100	del	1543523.7882363	nan	nan	nan	nan	nan
455.08056640625	0.0	80	932005	37	90	820	0	0	1543526.7098403	1543526.7104697	80	1543530.0435066	1543530.0438416	40	1543533.4959753	1543533.496486	100	del	1543534.4283229	nan	nan	nan	nan	nan
458.4140625	0.0	40	938832	37	90	820	0	0	1543526.7098403	1543526.7104697	80	1543530.0435066	1543530.0438416	40	1543533.4959753	1543533.496486	100	del	1543534.4283229	nan	nan	nan	nan	nan
461.86669921875	0.0	100	945903	37	90	820	0	0	1543526.7098403	1543526.7104697	80	1543530.0435066	1543530.0438416	40	1543533.4959753	1543533.496486	100	del	1543534.4283229	nan	nan	nan	nan	nan
465.767578125	0.0	80	953892	38	63	820	0	0	1543537.3971984	1543537.3977035	80	1543540.4810807	1543540.4815128	40	1543543.591037	1543543.5915412	100	imm	1543544.1319785	nan	nan	nan	nan	nan
468.8515625	0.0	40	960208	38	63	820	0	0	1543537.3971984	1543537.3977035	80	1543540.4810807	1543540.4815128	40	1543543.591037	1543543.5915412	100	imm	1543544.1319785	nan	nan	nan	nan	nan
