onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv	viv_time	viv_displaytime	viv_triggertime	viv_triggercode
28.2763671875	0.0	80	57910	1	93	30	0	1	1067211.6139204	1067211.614216	80	1067214.9289935	1067214.9294939	40	1067218.3687442	1067218.3690073	100	del	1067220.0303474	nan	nan	nan	nan	nan
31.59130859375	0.0	40	64699	1	93	30	0	1	1067211.6139204	1067211.614216	80	1067214.9289935	1067214.9294939	40	1067218.3687442	1067218.3690073	100	del	1067220.0303474	nan	nan	nan	nan	nan
35.03076171875	0.0	100	71743	1	93	30	0	1	1067211.6139204	1067211.614216	80	1067214.9289935	1067214.9294939	40	1067218.3687442	1067218.3690073	100	del	1067220.0303474	nan	nan	nan	nan	nan
39.70556640625	0.0	80	81317	2	50	60	1	0	1067223.0434054	1067223.0444426	80	1067226.5179371	1067226.5191564	40	1067229.7402653	1067229.7414684	100	del	1067231.0062428	4.0	1067232.990275	1067231.5191381	1067231.519481	120.0
43.18017578125	0.0	40	88433	2	50	60	1	0	1067223.0434054	1067223.0444426	80	1067226.5179371	1067226.5191564	40	1067229.7402653	1067229.7414684	100	del	1067231.0062428	4.0	1067232.990275	1067231.5191381	1067231.519481	120.0
46.40234375	0.0	100	95032	2	50	60	1	0	1067223.0434054	1067223.0444426	80	1067226.5179371	1067226.5191564	40	1067229.7402653	1067229.7414684	100	del	1067231.0062428	4.0	1067232.990275	1067231.5191381	1067231.519481	120.0
48.18115234375	0.0	120	98675	2	50	60	1	0	1067223.0434054	1067223.0444426	80	1067226.5179371	1067226.5191564	40	1067229.7402653	1067229.7414684	100	del	1067231.0062428	4.0	1067232.990275	1067231.5191381	1067231.519481	120.0
51.66796875	0.0	80	105816	3	90	7	1	1	1067235.0060076	1067235.0064607	80	1067238.284147	1067238.2845867	40	1067241.4027533	1067241.4032179	100	del	1067242.5019262	3.0	1067244.3516233	1067243.0118837	1067243.0121541	120.0
54.94580078125	0.0	40	112529	3	90	7	1	1	1067235.0060076	1067235.0064607	80	1067238.284147	1067238.2845867	40	1067241.4027533	1067241.4032179	100	del	1067242.5019262	3.0	1067244.3516233	1067243.0118837	1067243.0121541	120.0
58.064453125	0.0	100	118916	3	90	7	1	1	1067235.0060076	1067235.0064607	80	1067238.284147	1067238.2845867	40	1067241.4027533	1067241.4032179	100	del	1067242.5019262	3.0	1067244.3516233	1067243.0118837	1067243.0121541	120.0
59.67333984375	0.0	120	122211	3	90	7	1	1	1067235.0060076	1067235.0064607	80	1067238.284147	1067238.2845867	40	1067241.4027533	1067241.4032179	100	del	1067242.5019262	3.0	1067244.3516233	1067243.0118837	1067243.0121541	120.0
63.14013671875	0.0	80	129311	4	60	200	1	1	1067246.4786379	1067246.4791057	80	1067249.649095	1067249.649554	40	1067252.7114871	1067252.7119836	100	imm	1067253.9422248	3.0	1067256.5262961	1067254.4528394	1067254.4531968	120.0
66.310546875	0.0	40	135804	4	60	200	1	1	1067246.4786379	1067246.4791057	80	1067249.649095	1067249.649554	40	1067252.7114871	1067252.7119836	100	imm	1067253.9422248	3.0	1067256.5262961	1067254.4528394	1067254.4531968	120.0
69.373046875	0.0	100	142076	4	60	200	1	1	1067246.4786379	1067246.4791057	80	1067249.649095	1067249.649554	40	1067252.7114871	1067252.7119836	100	imm	1067253.9422248	3.0	1067256.5262961	1067254.4528394	1067254.4531968	120.0
71.1142578125	0.0	120	145642	4	60	200	1	1	1067246.4786379	1067246.4791057	80	1067249.649095	1067249.649554	40	1067252.7114871	1067252.7119836	100	imm	1067253.9422248	3.0	1067256.5262961	1067254.4528394	1067254.4531968	120.0
75.57763671875	0.0	80	154783	5	97	7	1	0	1067258.9161831	1067258.9166273	80	1067262.2984346	1067262.2989483	40	1067265.5859277	1067265.5863636	100	del	1067266.5754652	3.0	1067269.4066769	1067267.0863853	1067267.0867241	120.0
78.9599609375	0.0	40	161710	5	97	7	1	0	1067258.9161831	1067258.9166273	80	1067262.2984346	1067262.2989483	40	1067265.5859277	1067265.5863636	100	del	1067266.5754652	3.0	1067269.4066769	1067267.0863853	1067267.0867241	120.0
