onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
37.8564453125	0.0	80	77530	1	97	650	1	0	6983804.2793694	6983804.2808234	80	6983807.4820716	6983807.4829755	40	6983810.6114319	6983810.6123577	100	del	6983818.164915	6983818.6807389	6983818.6814837	120.0	3.0	6983829.1244704
41.05908203125	0.0	40	84089	1	97	650	1	0	6983804.2793694	6983804.2808234	80	6983807.4820716	6983807.4829755	40	6983810.6114319	6983810.6123577	100	del	6983818.164915	6983818.6807389	6983818.6814837	120.0	3.0	6983829.1244704
44.1884765625	0.0	100	90498	1	97	650	1	0	6983804.2793694	6983804.2808234	80	6983807.4820716	6983807.4829755	40	6983810.6114319	6983810.6123577	100	del	6983818.164915	6983818.6807389	6983818.6814837	120.0	3.0	6983829.1244704
52.25732421875	0.0	120	107023	1	97	650	1	0	6983804.2793694	6983804.2808234	80	6983807.4820716	6983807.4829755	40	6983810.6114319	6983810.6123577	100	del	6983818.164915	6983818.6807389	6983818.6814837	120.0	3.0	6983829.1244704
64.9619140625	0.0	80	133042	2	83	490	0	1	6983831.3851837	6983831.3858011	80	6983834.5623782	6983834.5630555	40	6983838.0524311	6983838.0532072	100	imm	6983856.7493074	nan	nan	nan	nan	nan
68.13916015625	0.0	40	139549	2	83	490	0	1	6983831.3851837	6983831.3858011	80	6983834.5623782	6983834.5630555	40	6983838.0524311	6983838.0532072	100	imm	6983856.7493074	nan	nan	nan	nan	nan
71.62890625	0.0	100	146696	2	83	490	0	1	6983831.3851837	6983831.3858011	80	6983834.5623782	6983834.5630555	40	6983838.0524311	6983838.0532072	100	imm	6983856.7493074	nan	nan	nan	nan	nan
93.310546875	0.0	80	191100	3	53	260	0	0	6983859.7346761	6983859.7355259	80	6983862.7703507	6983862.7711042	40	6983866.1543069	6983866.1550776	100	imm	6983869.0288585	nan	nan	nan	nan	nan
96.345703125	0.0	40	197316	3	53	260	0	0	6983859.7346761	6983859.7355259	80	6983862.7703507	6983862.7711042	40	6983866.1543069	6983866.1550776	100	imm	6983869.0288585	nan	nan	nan	nan	nan
99.7294921875	0.0	100	204246	3	53	260	0	0	6983859.7346761	6983859.7355259	80	6983862.7703507	6983862.7711042	40	6983866.1543069	6983866.1550776	100	imm	6983869.0288585	nan	nan	nan	nan	nan
105.2587890625	0.0	80	215570	4	63	365	1	1	6983871.6835711	6983871.6843462	80	6983874.9006371	6983874.900923	40	6983878.1848001	6983878.1853327	100	imm	6983881.1806026	6983881.6934616	6983881.69413	120.0	3.0	6983890.6214851
108.47607421875	0.0	40	222159	4	63	365	1	1	6983871.6835711	6983871.6843462	80	6983874.9006371	6983874.900923	40	6983878.1848001	6983878.1853327	100	imm	6983881.1806026	6983881.6934616	6983881.69413	120.0	3.0	6983890.6214851
111.76025390625	0.0	100	228885	4	63	365	1	1	6983871.6835711	6983871.6843462	80	6983874.9006371	6983874.900923	40	6983878.1848001	6983878.1853327	100	imm	6983881.1806026	6983881.6934616	6983881.69413	120.0	3.0	6983890.6214851
115.26904296875	0.0	120	236071	4	63	365	1	1	6983871.6835711	6983871.6843462	80	6983874.9006371	6983874.900923	40	6983878.1848001	6983878.1853327	100	imm	6983881.1806026	6983881.6934616	6983881.69413	120.0	3.0	6983890.6214851
126.6875	0.0	80	259456	5	83	180	1	1	6983893.1121148	6983893.1143032	80	6983896.3360175	6983896.3384624	40	6983899.848327	6983899.8509523	100	del	6983902.2305467	6983902.7438473	6983902.7445135	120.0	4.0	6983905.8528166
129.91064453125	0.0	40	266057	5	83	180	1	1	6983893.1121148	6983893.1143032	80	6983896.3360175	6983896.3384624	40	6983899.848327	6983899.8509523	100	del	6983902.2305467	6983902.7438473	6983902.7445135	120.0	4.0	6983905.8528166
133.42333984375	0.0	100	273251	5	83	180	1	1	6983893.1121148	6983893.1143032	80	6983896.3360175	6983896.3384624	40	6983899.848327	6983899.8509523	100	del	6983902.2305467	6983902.7438473	6983902.7445135	120.0	4.0	6983905.8528166
136.31884765625	0.0	120	279181	5	83	180	1	1	6983893.1121148	6983893.1143032	80	6983896.3360175	6983896.3384624	40	6983899.848327	6983899.8509523	100	del	6983902.2305467	6983902.7438473	6983902.7445135	120.0	4.0	6983905.8528166
141.5986328125	0.0	80	289994	6	100	365	1	1	6983908.0238412	6983908.0244834	80	6983911.3825774	6983911.3833197	40	6983914.7299726	6983914.730396	100	imm	6983916.5886724	6983917.1022337	6983917.1028764	120.0	3.0	6983922.6208127
144.95654296875	0.0	40	296871	6	100	365	1	1	6983908.0238412	6983908.0244834	80	6983911.3825774	6983911.3833197	40	6983914.7299726	6983914.730396	100	imm	6983916.5886724	6983917.1022337	6983917.1028764	120.0	3.0	6983922.6208127
148.30419921875	0.0	100	303727	6	100	365	1	1	6983908.0238412	6983908.0244834	80	6983911.3825774	6983911.3833197	40	6983914.7299726	6983914.730396	100	imm	6983916.5886724	6983917.1022337	6983917.1028764	120.0	3.0	6983922.6208127
150.6767578125	0.0	120	308586	6	100	365	1	1	6983908.0238412	6983908.0244834	80	6983911.3825774	6983911.3833197	40	6983914.7299726	6983914.730396	100	imm	6983916.5886724	6983917.1022337	6983917.1028764	120.0	3.0	6983922.6208127
158.4794921875	0.0	80	324566	7	97	365	1	0	6983924.905677	6983924.9061765	80	6983928.2631783	6983928.2636808	40	6983931.6118241	6983931.612336	100	imm	6983937.860679	6983938.3738528	6983938.3764362	120.0	3.0	6983941.6211124
161.8369140625	0.0	40	331442	7	97	365	1	0	6983924.905677	6983924.9061765	80	6983928.2631783	6983928.2636808	40	6983931.6118241	6983931.612336	100	imm	6983937.860679	6983938.3738528	6983938.3764362	120.0	3.0	6983941.6211124
165.185546875	0.0	100	338300	7	97	365	1	0	6983924.905677	6983924.9061765	80	6983928.2631783	6983928.2636808	40	6983931.6118241	6983931.612336	100	imm	6983937.860679	6983938.3738528	6983938.3764362	120.0	3.0	6983941.6211124
171.94775390625	0.0	120	352149	7	97	365	1	0	6983924.905677	6983924.9061765	80	6983928.2631783	6983928.2636808	40	6983931.6118241	6983931.612336	100	imm	6983937.860679	6983938.3738528	6983938.3764362	120.0	3.0	6983941.6211124
177.296875	0.0	80	363104	8	83	650	1	1	6983943.7235426	6983943.723938	80	6983946.7950761	6983946.7955745	40	6983950.309657	6983950.3101589	100	del	6983953.1814279	6983953.6922004	6983953.69259	120.0	2.0	6983960.7174486
180.36865234375	0.0	40	369395	8	83	650	1	1	6983943.7235426	6983943.723938	80	6983946.7950761	6983946.7955745	40	6983950.309657	6983950.3101589	100	del	6983953.1814279	6983953.6922004	6983953.69259	120.0	2.0	6983960.7174486
183.8828125	0.0	100	376592	8	83	650	1	1	6983943.7235426	6983943.723938	80	6983946.7950761	6983946.7955745	40	6983950.309657	6983950.3101589	100	del	6983953.1814279	6983953.6922004	6983953.69259	120.0	2.0	6983960.7174486
187.26513671875	0.0	120	383519	8	83	650	1	1	6983943.7235426	6983943.723938	80	6983946.7950761	6983946.7955745	40	6983950.309657	6983950.3101589	100	del	6983953.1814279	6983953.6922004	6983953.69259	120.0	2.0	6983960.7174486
196.38916015625	0.0	80	402205	9	100	490	0	0	6983962.8162863	6983962.8167202	80	6983965.8405562	6983965.8410726	40	6983969.1342529	6983969.1347481	100	na	6983978.8371165	nan	nan	nan	nan	nan
199.41357421875	0.0	40	408399	9	100	490	0	0	6983962.8162863	6983962.8167202	80	6983965.8405562	6983965.8410726	40	6983969.1342529	6983969.1347481	100	na	6983978.8371165	nan	nan	nan	nan	nan
202.70703125	0.0	100	415144	9	100	490	0	0	6983962.8162863	6983962.8167202	80	6983965.8405562	6983965.8410726	40	6983969.1342529	6983969.1347481	100	na	6983978.8371165	nan	nan	nan	nan	nan
215.36962890625	0.0	80	441077	10	70	40	0	1	6983981.7968936	6983981.7974634	80	6983985.138718	6983985.1391402	40	6983988.2457963	6983988.2462756	100	del	6984002.0213525	nan	nan	nan	nan	nan
218.7109375	0.0	40	447920	10	70	40	0	1	6983981.7968936	6983981.7974634	80	6983985.138718	6983985.1391402	40	6983988.2457963	6983988.2462756	100	del	6984002.0213525	nan	nan	nan	nan	nan
221.81787109375	0.0	100	454283	10	70	40	0	1	6983981.7968936	6983981.7974634	80	6983985.138718	6983985.1391402	40	6983988.2457963	6983988.2462756	100	del	6984002.0213525	nan	nan	nan	nan	nan
238.294921875	0.0	80	488028	11	73	650	1	1	6984004.7233637	6984004.7237652	80	6984007.9611154	6984007.9615861	40	6984011.464959	6984011.4654357	100	del	6984017.1408931	6984017.6518278	6984017.6521524	120.0	3.0	6984023.5495898
241.53271484375	0.0	40	494659	11	73	650	1	1	6984004.7233637	6984004.7237652	80	6984007.9611154	6984007.9615861	40	6984011.464959	6984011.4654357	100	del	6984017.1408931	6984017.6518278	6984017.6521524	120.0	3.0	6984023.5495898
245.03662109375	0.0	100	501835	11	73	650	1	1	6984004.7233637	6984004.7237652	80	6984007.9611154	6984007.9615861	40	6984011.464959	6984011.4654357	100	del	6984017.1408931	6984017.6518278	6984017.6521524	120.0	3.0	6984023.5495898
251.22314453125	0.0	120	514505	11	73	650	1	1	6984004.7233637	6984004.7237652	80	6984007.9611154	6984007.9615861	40	6984011.464959	6984011.4654357	100	del	6984017.1408931	6984017.6518278	6984017.6521524	120.0	3.0	6984023.5495898
259.2138671875	0.0	80	530870	12	50	180	1	1	6984025.6427491	6984025.6431097	80	6984029.0778705	6984029.078364	40	6984032.4135776	6984032.4141418	100	imm	6984034.0455255	6984034.5572675	6984034.5576856	120.0	4.0	6984045.6130137
262.64892578125	0.0	40	537905	12	50	180	1	1	6984025.6427491	6984025.6431097	80	6984029.0778705	6984029.078364	40	6984032.4135776	6984032.4141418	100	imm	6984034.0455255	6984034.5572675	6984034.5576856	120.0	4.0	6984045.6130137
265.98486328125	0.0	100	544737	12	50	180	1	1	6984025.6427491	6984025.6431097	80	6984029.0778705	6984029.078364	40	6984032.4135776	6984032.4141418	100	imm	6984034.0455255	6984034.5572675	6984034.5576856	120.0	4.0	6984045.6130137
268.12841796875	0.0	120	549127	12	50	180	1	1	6984025.6427491	6984025.6431097	80	6984029.0778705	6984029.078364	40	6984032.4135776	6984032.4141418	100	imm	6984034.0455255	6984034.5572675	6984034.5576856	120.0	4.0	6984045.6130137
281.38525390625	0.0	80	576277	13	50	870	0	1	6984047.8145774	6984047.8149856	80	6984050.9175766	6984050.9180523	40	6984054.1390182	6984054.1392294	100	imm	6984062.4689134	nan	nan	nan	nan	nan
284.48828125	0.0	40	582632	13	50	870	0	1	6984047.8145774	6984047.8149856	80	6984050.9175766	6984050.9180523	40	6984054.1390182	6984054.1392294	100	imm	6984062.4689134	nan	nan	nan	nan	nan
287.7099609375	0.0	100	589230	13	50	870	0	1	6984047.8145774	6984047.8149856	80	6984050.9175766	6984050.9180523	40	6984054.1390182	6984054.1392294	100	imm	6984062.4689134	nan	nan	nan	nan	nan
298.79736328125	0.0	80	611937	14	90	180	1	1	6984065.2268497	6984065.2275612	80	6984068.2954844	6984068.2959862	40	6984071.603451	6984071.603912	100	del	6984075.1412993	6984075.6524636	6984075.6528664	120.0	3.0	6984079.1095484
301.86572265625	0.0	40	618221	14	90	180	1	1	6984065.2268497	6984065.2275612	80	6984068.2954844	6984068.2959862	40	6984071.603451	6984071.603912	100	del	6984075.1412993	6984075.6524636	6984075.6528664	120.0	3.0	6984079.1095484
305.17333984375	0.0	100	624995	14	90	180	1	1	6984065.2268497	6984065.2275612	80	6984068.2954844	6984068.2959862	40	6984071.603451	6984071.603912	100	del	6984075.1412993	6984075.6524636	6984075.6528664	120.0	3.0	6984079.1095484
309.22216796875	0.0	120	633287	14	90	180	1	1	6984065.2268497	6984065.2275612	80	6984068.2954844	6984068.2959862	40	6984071.603451	6984071.603912	100	del	6984075.1412993	6984075.6524636	6984075.6528664	120.0	3.0	6984079.1095484
314.80615234375	0.0	80	644723	15	100	870	0	1	6984081.2367139	6984081.2371829	80	6984084.4364905	6984084.4370069	40	6984087.7407193	6984087.7412382	100	na	6984089.8370227	nan	nan	nan	nan	nan
318.005859375	0.0	40	651276	15	100	870	0	1	6984081.2367139	6984081.2371829	80	6984084.4364905	6984084.4370069	40	6984087.7407193	6984087.7412382	100	na	6984089.8370227	nan	nan	nan	nan	nan
321.31005859375	0.0	100	658043	15	100	870	0	1	6984081.2367139	6984081.2371829	80	6984084.4364905	6984084.4370069	40	6984087.7407193	6984087.7412382	100	na	6984089.8370227	nan	nan	nan	nan	nan
326.048828125	0.0	80	667748	16	100	180	1	1	6984092.4795445	6984092.4799814	80	6984095.6306492	6984095.6311014	40	6984098.9520883	6984098.9525861	100	del	6984104.4705246	6984104.9801574	6984104.9805475	120.0	4.0	6984107.0783159
329.19970703125	0.0	40	674201	16	100	180	1	1	6984092.4795445	6984092.4799814	80	6984095.6306492	6984095.6311014	40	6984098.9520883	6984098.9525861	100	del	6984104.4705246	6984104.9801574	6984104.9805475	120.0	4.0	6984107.0783159
332.521484375	0.0	100	681004	16	100	180	1	1	6984092.4795445	6984092.4799814	80	6984095.6306492	6984095.6311014	40	6984098.9520883	6984098.9525861	100	del	6984104.4705246	6984104.9801574	6984104.9805475	120.0	4.0	6984107.0783159
338.54931640625	0.0	120	693349	16	100	180	1	1	6984092.4795445	6984092.4799814	80	6984095.6306492	6984095.6311014	40	6984098.9520883	6984098.9525861	100	del	6984104.4705246	6984104.9801574	6984104.9805475	120.0	4.0	6984107.0783159
342.794921875	0.0	80	702044	17	80	140	0	1	6984109.226175	6984109.2266538	80	6984112.6457367	6984112.6462098	40	6984116.1504633	6984116.1510071	100	imm	6984121.6454082	nan	nan	nan	nan	nan
346.21435546875	0.0	40	709047	17	80	140	0	1	6984109.226175	6984109.2266538	80	6984112.6457367	6984112.6462098	40	6984116.1504633	6984116.1510071	100	imm	6984121.6454082	nan	nan	nan	nan	nan
349.71923828125	0.0	100	716225	17	80	140	0	1	6984109.226175	6984109.2266538	80	6984112.6457367	6984112.6462098	40	6984116.1504633	6984116.1510071	100	imm	6984121.6454082	nan	nan	nan	nan	nan
358.09375	0.0	80	733376	18	93	140	0	1	6984124.5251809	6984124.5255382	80	6984127.7045548	6984127.7050697	40	6984131.0099452	6984131.0104379	100	imm	6984140.942427	nan	nan	nan	nan	nan
361.27294921875	0.0	40	739887	18	93	140	0	1	6984124.5251809	6984124.5255382	80	6984127.7045548	6984127.7050697	40	6984131.0099452	6984131.0104379	100	imm	6984140.942427	nan	nan	nan	nan	nan
364.578125	0.0	100	746656	18	93	140	0	1	6984124.5251809	6984124.5255382	80	6984127.7045548	6984127.7050697	40	6984131.0099452	6984131.0104379	100	imm	6984140.942427	nan	nan	nan	nan	nan
377.080078125	0.0	80	772260	19	73	870	0	1	6984143.5120591	6984143.5124294	80	6984146.9727848	6984146.9732467	40	6984150.4261362	6984150.4265828	100	imm	6984153.8703438	nan	nan	nan	nan	nan
380.54052734375	0.0	40	779347	19	73	870	0	1	6984143.5120591	6984143.5124294	80	6984146.9727848	6984146.9732467	40	6984150.4261362	6984150.4265828	100	imm	6984153.8703438	nan	nan	nan	nan	nan
383.99365234375	0.0	100	786419	19	73	870	0	1	6984143.5120591	6984143.5124294	80	6984146.9727848	6984146.9732467	40	6984150.4261362	6984150.4265828	100	imm	6984153.8703438	nan	nan	nan	nan	nan
390.36376953125	0.0	80	799465	20	97	180	1	0	6984156.7959432	6984156.7964486	80	6984159.9341235	6984159.9346736	40	6984163.2445729	6984163.245015	100	del	6984167.0773091	6984167.5891646	6984167.5896101	120.0	4.0	6984169.0771724
393.50146484375	0.0	40	805891	20	97	180	1	0	6984156.7959432	6984156.7964486	80	6984159.9341235	6984159.9346736	40	6984163.2445729	6984163.245015	100	del	6984167.0773091	6984167.5891646	6984167.5896101	120.0	4.0	6984169.0771724
396.81201171875	0.0	100	812671	20	97	180	1	0	6984156.7959432	6984156.7964486	80	6984159.9341235	6984159.9346736	40	6984163.2445729	6984163.245015	100	del	6984167.0773091	6984167.5891646	6984167.5896101	120.0	4.0	6984169.0771724
401.15625	0.0	120	821568	20	97	180	1	0	6984156.7959432	6984156.7964486	80	6984159.9341235	6984159.9346736	40	6984163.2445729	6984163.245015	100	del	6984167.0773091	6984167.5891646	6984167.5896101	120.0	4.0	6984169.0771724
414.759765625	0.0	80	849428	21	57	870	0	1	6984181.1928951	6984181.1932264	80	6984184.4111849	6984184.4115353	40	6984187.5816348	6984187.5821361	100	imm	6984202.9098386	nan	nan	nan	nan	nan
417.97802734375	0.0	40	856019	21	57	870	0	1	6984181.1928951	6984181.1932264	80	6984184.4111849	6984184.4115353	40	6984187.5816348	6984187.5821361	100	imm	6984202.9098386	nan	nan	nan	nan	nan
421.1484375	0.0	100	862512	21	57	870	0	1	6984181.1928951	6984181.1932264	80	6984184.4111849	6984184.4115353	40	6984187.5816348	6984187.5821361	100	imm	6984202.9098386	nan	nan	nan	nan	nan
439.0751953125	0.0	80	899226	22	100	650	1	1	6984205.5089989	6984205.509507	80	6984208.6063667	6984208.6068651	40	6984211.8363443	6984211.8370127	100	del	6984226.6296846	6984227.1409445	6984227.1413667	120.0	3.0	6984229.6775273
442.17236328125	0.0	40	905569	22	100	650	1	1	6984205.5089989	6984205.509507	80	6984208.6063667	6984208.6068651	40	6984211.8363443	6984211.8370127	100	del	6984226.6296846	6984227.1409445	6984227.1413667	120.0	3.0	6984229.6775273
445.40283203125	0.0	100	912185	22	100	650	1	1	6984205.5089989	6984205.509507	80	6984208.6063667	6984208.6068651	40	6984211.8363443	6984211.8370127	100	del	6984226.6296846	6984227.1409445	6984227.1413667	120.0	3.0	6984229.6775273
460.70654296875	0.0	120	943527	22	100	650	1	1	6984205.5089989	6984205.509507	80	6984208.6063667	6984208.6068651	40	6984211.8363443	6984211.8370127	100	del	6984226.6296846	6984227.1409445	6984227.1413667	120.0	3.0	6984229.6775273
465.30322265625	0.0	80	952941	23	87	490	0	1	6984231.7377796	6984231.738218	80	6984235.0448115	6984235.0452866	40	6984238.2919508	6984238.2923397	100	na	6984241.2383908	nan	nan	nan	nan	nan
468.6103515625	0.0	40	959714	23	87	490	0	1	6984231.7377796	6984231.738218	80	6984235.0448115	6984235.0452866	40	6984238.2919508	6984238.2923397	100	na	6984241.2383908	nan	nan	nan	nan	nan
471.857421875	0.0	100	966364	23	87	490	0	1	6984231.7377796	6984231.738218	80	6984235.0448115	6984235.0452866	40	6984238.2919508	6984238.2923397	100	na	6984241.2383908	nan	nan	nan	nan	nan
477.6689453125	0.0	80	978266	24	63	140	0	1	6984244.1035769	6984244.1040788	80	6984247.4613213	6984247.4618131	40	6984250.794237	6984250.7947595	100	imm	6984258.8858102	nan	nan	nan	nan	nan
481.0263671875	0.0	40	985142	24	63	140	0	1	6984244.1035769	6984244.1040788	80	6984247.4613213	6984247.4618131	40	6984250.794237	6984250.7947595	100	imm	6984258.8858102	nan	nan	nan	nan	nan
484.359375	0.0	100	991968	24	63	140	0	1	6984244.1035769	6984244.1040788	80	6984247.4613213	6984247.4618131	40	6984250.794237	6984250.7947595	100	imm	6984258.8858102	nan	nan	nan	nan	nan
494.984375	0.0	80	1013728	25	77	650	1	0	6984261.4195119	6984261.4199519	80	6984264.4617118	6984264.4621736	40	6984267.630745	6984267.6310798	100	imm	6984271.2788852	6984271.7890532	6984271.7893949	120.0	3.0	6984276.2455851
498.0263671875	0.0	40	1019958	25	77	650	1	0	6984261.4195119	6984261.4199519	80	6984264.4617118	6984264.4621736	40	6984267.630745	6984267.6310798	100	imm	6984271.2788852	6984271.7890532	6984271.7893949	120.0	3.0	6984276.2455851
