onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
38.08935546875	0.0	80	78007	1	97	730	1	0	154174.9844411	154174.987703	80	154178.1887321	154178.1896049	40	154181.3165715	154181.3176142	100	imm	154183.118581	154183.6399401	154183.6407982	120.0	2.0	154186.1362892
41.2939453125	0.0	40	84570	1	97	730	1	0	154174.9844411	154174.987703	80	154178.1887321	154178.1896049	40	154181.3165715	154181.3176142	100	imm	154183.118581	154183.6399401	154183.6407982	120.0	2.0	154186.1362892
44.421875	0.0	100	90976	1	97	730	1	0	154174.9844411	154174.987703	80	154178.1887321	154178.1896049	40	154181.3165715	154181.3176142	100	imm	154183.118581	154183.6399401	154183.6407982	120.0	2.0	154186.1362892
46.74462890625	0.0	120	95733	1	97	730	1	0	154174.9844411	154174.987703	80	154178.1887321	154178.1896049	40	154181.3165715	154181.3176142	100	imm	154183.118581	154183.6399401	154183.6407982	120.0	2.0	154186.1362892
51.50439453125	0.0	80	105481	2	83	520	0	1	154188.3996654	154188.4004016	80	154191.5785131	154191.5792073	40	154195.0630879	154195.0634266	100	imm	154196.1026565	nan	nan	nan	nan	nan
54.68359375	0.0	40	111992	2	83	520	0	1	154188.3996654	154188.4004016	80	154191.5785131	154191.5792073	40	154195.0630879	154195.0634266	100	imm	154196.1026565	nan	nan	nan	nan	nan
58.16796875	0.0	100	119128	2	83	520	0	1	154188.3996654	154188.4004016	80	154191.5785131	154191.5792073	40	154195.0630879	154195.0634266	100	imm	154196.1026565	nan	nan	nan	nan	nan
62.1943359375	0.0	80	127374	3	53	260	0	0	154199.0894685	154199.0904689	80	154202.1251285	154202.1258332	40	154205.5087702	154205.5095234	100	imm	154206.3842942	nan	nan	nan	nan	nan
65.22998046875	0.0	40	133591	3	53	260	0	0	154199.0894685	154199.0904689	80	154202.1251285	154202.1258332	40	154205.5087702	154205.5095234	100	imm	154206.3842942	nan	nan	nan	nan	nan
68.61279296875	0.0	100	140519	3	53	260	0	0	154199.0894685	154199.0904689	80	154202.1251285	154202.1258332	40	154205.5087702	154205.5095234	100	imm	154206.3842942	nan	nan	nan	nan	nan
72.14404296875	0.0	80	147751	4	63	365	1	1	154209.0395525	154209.0402329	80	154212.2598791	154212.2605647	40	154215.5483854	154215.5493606	100	imm	154217.3583619	154217.8696833	154217.8701815	120.0	3.0	154223.7030849
75.3642578125	0.0	40	154346	4	63	365	1	1	154209.0395525	154209.0402329	80	154212.2598791	154212.2605647	40	154215.5483854	154215.5493606	100	imm	154217.3583619	154217.8696833	154217.8701815	120.0	3.0	154223.7030849
78.65234375	0.0	100	161080	4	63	365	1	1	154209.0395525	154209.0402329	80	154212.2598791	154212.2605647	40	154215.5483854	154215.5493606	100	imm	154217.3583619	154217.8696833	154217.8701815	120.0	3.0	154223.7030849
80.9736328125	0.0	120	165834	4	63	365	1	1	154209.0395525	154209.0402329	80	154212.2598791	154212.2605647	40	154215.5483854	154215.5493606	100	imm	154217.3583619	154217.8696833	154217.8701815	120.0	3.0	154223.7030849
89.30224609375	0.0	80	182891	5	83	180	1	1	154226.1984642	154226.2010571	80	154229.4225584	154229.4249782	40	154232.935937	154232.9384111	100	imm	154234.0391581	154234.5559403	154234.5567149	120.0	1.0	154236.6793822
92.5263671875	0.0	40	189494	5	83	180	1	1	154226.1984642	154226.2010571	80	154229.4225584	154229.4249782	40	154232.935937	154232.9384111	100	imm	154234.0391581	154234.5559403	154234.5567149	120.0	1.0	154236.6793822
96.03955078125	0.0	100	196689	5	83	180	1	1	154226.1984642	154226.2010571	80	154229.4225584	154229.4249782	40	154232.935937	154232.9384111	100	imm	154234.0391581	154234.5559403	154234.5567149	120.0	1.0	154236.6793822
97.6591796875	0.0	120	200006	5	83	180	1	1	154226.1984642	154226.2010571	80	154229.4225584	154229.4249782	40	154232.935937	154232.9384111	100	imm	154234.0391581	154234.5559403	154234.5567149	120.0	1.0	154236.6793822
101.95654296875	0.0	80	208807	6	100	365	1	1	154238.8530595	154238.8536839	80	154242.2116373	154242.2124608	40	154245.5585983	154245.5590901	100	imm	154247.1763476	154247.6899666	154247.6906692	120.0	2.0	154251.8544395
105.31494140625	0.0	40	215685	6	100	365	1	1	154238.8530595	154238.8536839	80	154242.2116373	154242.2124608	40	154245.5585983	154245.5590901	100	imm	154247.1763476	154247.6899666	154247.6906692	120.0	2.0	154251.8544395
108.662109375	0.0	100	222540	6	100	365	1	1	154238.8530595	154238.8536839	80	154242.2116373	154242.2124608	40	154245.5585983	154245.5590901	100	imm	154247.1763476	154247.6899666	154247.6906692	120.0	2.0	154251.8544395
110.79345703125	0.0	120	226905	6	100	365	1	1	154238.8530595	154238.8536839	80	154242.2116373	154242.2124608	40	154245.5585983	154245.5590901	100	imm	154247.1763476	154247.6899666	154247.6906692	120.0	2.0	154251.8544395
117.24365234375	0.0	80	240115	7	97	365	1	0	154254.1405004	154254.1409125	80	154257.4976924	154257.4981888	40	154260.8468793	154260.8473696	100	imm	154261.7682307	154262.2836024	154262.2860041	120.0	2.0	154265.1754025
120.6005859375	0.0	40	246990	7	97	365	1	0	154254.1405004	154254.1409125	80	154257.4976924	154257.4981888	40	154260.8468793	154260.8473696	100	imm	154261.7682307	154262.2836024	154262.2860041	120.0	2.0	154265.1754025
123.94970703125	0.0	100	253849	7	97	365	1	0	154254.1405004	154254.1409125	80	154257.4976924	154257.4981888	40	154260.8468793	154260.8473696	100	imm	154261.7682307	154262.2836024	154262.2860041	120.0	2.0	154265.1754025
125.38623046875	0.0	120	256791	7	97	365	1	0	154254.1405004	154254.1409125	80	154257.4976924	154257.4981888	40	154260.8468793	154260.8473696	100	imm	154261.7682307	154262.2836024	154262.2860041	120.0	2.0	154265.1754025
130.38330078125	0.0	80	267025	8	83	730	1	1	154267.2803649	154267.2808862	80	154270.3521018	154270.3525837	40	154273.8674616	154273.867973	100	imm	154276.2390663	154276.7531561	154276.7536753	120.0	3.0	154280.4562385
133.45458984375	0.0	40	273315	8	83	730	1	1	154267.2803649	154267.2808862	80	154270.3521018	154270.3525837	40	154273.8674616	154273.867973	100	imm	154276.2390663	154276.7531561	154276.7536753	120.0	3.0	154280.4562385
136.97021484375	0.0	100	280515	8	83	730	1	1	154267.2803649	154267.2808862	80	154270.3521018	154270.3525837	40	154273.8674616	154273.867973	100	imm	154276.2390663	154276.7531561	154276.7536753	120.0	3.0	154280.4562385
139.85546875	0.0	120	286424	8	83	730	1	1	154267.2803649	154267.2808862	80	154270.3521018	154270.3525837	40	154273.8674616	154273.867973	100	imm	154276.2390663	154276.7531561	154276.7536753	120.0	3.0	154280.4562385
145.66015625	0.0	80	298312	9	100	520	0	0	154282.5577679	154282.5583429	80	154285.5816549	154285.5821855	40	154288.8756199	154288.8761691	100	imm	154291.0705141	nan	nan	nan	nan	nan
148.68359375	0.0	40	304504	9	100	520	0	0	154282.5577679	154282.5583429	80	154285.5816549	154285.5821855	40	154288.8756199	154288.8761691	100	imm	154291.0705141	nan	nan	nan	nan	nan
151.9775390625	0.0	100	311250	9	100	520	0	0	154282.5577679	154282.5583429	80	154285.5816549	154285.5821855	40	154288.8756199	154288.8761691	100	imm	154291.0705141	nan	nan	nan	nan	nan
157.1337890625	0.0	80	321810	10	70	10	0	1	154294.0317983	154294.0322686	80	154297.3744112	154297.374916	40	154300.4828152	154300.4833216	100	del	154302.7283976	nan	nan	nan	nan	nan
160.47607421875	0.0	40	328655	10	70	10	0	1	154294.0317983	154294.0322686	80	154297.3744112	154297.374916	40	154300.4828152	154300.4833216	100	del	154302.7283976	nan	nan	nan	nan	nan
163.58447265625	0.0	100	335021	10	70	10	0	1	154294.0317983	154294.0322686	80	154297.3744112	154297.374916	40	154300.4828152	154300.4833216	100	del	154302.7283976	nan	nan	nan	nan	nan
168.5322265625	0.0	80	345154	11	73	730	1	1	154305.4305459	154305.4310375	80	154308.6686018	154308.6690561	40	154312.1737958	154312.1742776	100	imm	154316.8314832	154317.341732	154317.3420535	120.0	3.0	154318.4951926
171.77001953125	0.0	40	351785	11	73	730	1	1	154305.4305459	154305.4310375	80	154308.6686018	154308.6690561	40	154312.1737958	154312.1742776	100	imm	154316.8314832	154317.341732	154317.3420535	120.0	3.0	154318.4951926
175.275390625	0.0	100	358964	11	73	730	1	1	154305.4305459	154305.4310375	80	154308.6686018	154308.6690561	40	154312.1737958	154312.1742776	100	imm	154316.8314832	154317.341732	154317.3420535	120.0	3.0	154318.4951926
180.44287109375	0.0	120	369547	11	73	730	1	1	154305.4305459	154305.4310375	80	154308.6686018	154308.6690561	40	154312.1737958	154312.1742776	100	imm	154316.8314832	154317.341732	154317.3420535	120.0	3.0	154318.4951926
183.69189453125	0.0	80	376201	12	50	180	1	1	154320.5905444	154320.5910544	80	154324.0269078	154324.0274067	40	154327.3620305	154327.3625491	100	imm	154328.295257	154328.808819	154328.8092933	120.0	1.0	154330.4389915
187.1279296875	0.0	40	383238	12	50	180	1	1	154320.5905444	154320.5910544	80	154324.0269078	154324.0274067	40	154327.3620305	154327.3625491	100	imm	154328.295257	154328.808819	154328.8092933	120.0	1.0	154330.4389915
190.462890625	0.0	100	390068	12	50	180	1	1	154320.5905444	154320.5910544	80	154324.0269078	154324.0274067	40	154327.3620305	154327.3625491	100	imm	154328.295257	154328.808819	154328.8092933	120.0	1.0	154330.4389915
191.90966796875	0.0	120	393031	12	50	180	1	1	154320.5905444	154320.5910544	80	154324.0269078	154324.0274067	40	154327.3620305	154327.3625491	100	imm	154328.295257	154328.808819	154328.8092933	120.0	1.0	154330.4389915
195.74755859375	0.0	80	400891	13	50	1030	0	1	154332.6467269	154332.647171	80	154335.7497081	154335.7502606	40	154338.9782193	154338.9786743	100	imm	154339.9504885	nan	nan	nan	nan	nan
198.8505859375	0.0	40	407246	13	50	1030	0	1	154332.6467269	154332.647171	80	154335.7497081	154335.7502606	40	154338.9782193	154338.9786743	100	imm	154339.9504885	nan	nan	nan	nan	nan
202.0791015625	0.0	100	413858	13	50	1030	0	1	154332.6467269	154332.647171	80	154335.7497081	154335.7502606	40	154338.9782193	154338.9786743	100	imm	154339.9504885	nan	nan	nan	nan	nan
205.80908203125	0.0	80	421497	14	90	180	1	1	154342.7084498	154342.7088184	80	154345.7760776	154345.7764826	40	154349.0847938	154349.0853811	100	imm	154355.6949539	154356.2084084	154356.2089449	120.0	2.0	154361.4705773
208.87646484375	0.0	40	427779	14	90	180	1	1	154342.7084498	154342.7088184	80	154345.7760776	154345.7764826	40	154349.0847938	154349.0853811	100	imm	154355.6949539	154356.2084084	154356.2089449	120.0	2.0	154361.4705773
212.18505859375	0.0	100	434555	14	90	180	1	1	154342.7084498	154342.7088184	80	154345.7760776	154345.7764826	40	154349.0847938	154349.0853811	100	imm	154355.6949539	154356.2084084	154356.2089449	120.0	2.0	154361.4705773
219.30859375	0.0	120	449144	14	90	180	1	1	154342.7084498	154342.7088184	80	154345.7760776	154345.7764826	40	154349.0847938	154349.0853811	100	imm	154355.6949539	154356.2084084	154356.2089449	120.0	2.0	154361.4705773
226.7001953125	0.0	80	464282	15	100	1030	0	1	154363.6001167	154363.6006064	80	154366.7993643	154366.7996679	40	154370.1047436	154370.1052162	100	imm	154371.023404	nan	nan	nan	nan	nan
229.8994140625	0.0	40	470834	15	100	1030	0	1	154363.6001167	154363.6006064	80	154366.7993643	154366.7996679	40	154370.1047436	154370.1052162	100	imm	154371.023404	nan	nan	nan	nan	nan
233.20458984375	0.0	100	477603	15	100	1030	0	1	154363.6001167	154363.6006064	80	154366.7993643	154366.7996679	40	154370.1047436	154370.1052162	100	imm	154371.023404	nan	nan	nan	nan	nan
236.76806640625	0.0	80	484901	16	100	180	1	1	154373.6682452	154373.6688175	80	154376.8214204	154376.821908	40	154380.1431477	154380.1436433	100	imm	154386.8792195	154387.3923377	154387.3928355	120.0	1.0	154388.7031329
239.9208984375	0.0	40	491358	16	100	180	1	1	154373.6682452	154373.6688175	80	154376.8214204	154376.821908	40	154380.1431477	154380.1436433	100	imm	154386.8792195	154387.3923377	154387.3928355	120.0	1.0	154388.7031329
