onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv	viv_time	viv_displaytime	viv_triggertime	viv_triggercode
119.34033203125	0.0	100	244409	8	67	160	0	0	1529250.6868317	1529250.6873442	80	1529253.8147712	1529253.8152749	40	1529257.1710216	1529257.1715154	100	imm	1529258.0220671	nan	nan	nan	nan	nan
123.12939453125	0.0	80	252169	9	73	210	1	1	1529260.9601186	1529260.9606263	80	1529264.4536822	1529264.4541616	40	1529267.5746303	1529267.5751706	100	imm	1529274.0541494	3.0	1529276.5980499	1529274.563988	1529274.5642692	120.0
126.623046875	0.0	40	259324	9	73	210	1	1	1529260.9601186	1529260.9606263	80	1529264.4536822	1529264.4541616	40	1529267.5746303	1529267.5751706	100	imm	1529274.0541494	3.0	1529276.5980499	1529274.563988	1529274.5642692	120.0
129.74365234375	0.0	100	265715	9	73	210	1	1	1529260.9601186	1529260.9606263	80	1529264.4536822	1529264.4541616	40	1529267.5746303	1529267.5751706	100	imm	1529274.0541494	3.0	1529276.5980499	1529274.563988	1529274.5642692	120.0
136.73291015625	0.0	120	280029	9	73	210	1	1	1529260.9601186	1529260.9606263	80	1529264.4536822	1529264.4541616	40	1529267.5746303	1529267.5751706	100	imm	1529274.0541494	3.0	1529276.5980499	1529274.563988	1529274.5642692	120.0
141.1630859375	0.0	80	289102	10	57	790	0	1	1529278.9942789	1529278.9947872	80	1529282.2938831	1529282.2944053	40	1529285.5085165	1529285.5089783	100	imm	1529286.8544127	nan	nan	nan	nan	nan
144.462890625	0.0	40	295860	10	57	790	0	1	1529278.9942789	1529278.9947872	80	1529282.2938831	1529282.2944053	40	1529285.5085165	1529285.5089783	100	imm	1529286.8544127	nan	nan	nan	nan	nan
147.67724609375	0.0	100	302443	10	57	790	0	1	1529278.9942789	1529278.9947872	80	1529282.2938831	1529282.2944053	40	1529285.5085165	1529285.5089783	100	imm	1529286.8544127	nan	nan	nan	nan	nan
151.79052734375	0.0	80	310867	11	77	600	1	1	1529289.6214725	1529289.6216268	80	1529292.8759924	1529292.8763949	40	1529296.2155489	1529296.2160165	100	imm	1529297.1973909	1.0	1529299.0934861	1529297.7103918	1529297.7109006	120.0
155.04443359375	0.0	40	317531	11	77	600	1	1	1529289.6214725	1529289.6216268	80	1529292.8759924	1529292.8763949	40	1529296.2155489	1529296.2160165	100	imm	1529297.1973909	1.0	1529299.0934861	1529297.7103918	1529297.7109006	120.0
158.3837890625	0.0	100	324370	11	77	600	1	1	1529289.6214725	1529289.6216268	80	1529292.8759924	1529292.8763949	40	1529296.2155489	1529296.2160165	100	imm	1529297.1973909	1.0	1529299.0934861	1529297.7103918	1529297.7109006	120.0
159.87890625	0.0	120	327432	11	77	600	1	1	1529289.6214725	1529289.6216268	80	1529292.8759924	1529292.8763949	40	1529296.2155489	1529296.2160165	100	imm	1529297.1973909	1.0	1529299.0934861	1529297.7103918	1529297.7109006	120.0
163.6494140625	0.0	80	335154	12	73	600	1	0	1529301.4812245	1529301.4817478	80	1529304.6397116	1529304.6401734	40	1529307.6983038	1529307.6987844	100	del	1529309.4061931	1.0	1529311.2540885	1529309.9201443	1529309.920648	120.0
166.80810546875	0.0	40	341623	12	73	600	1	0	1529301.4812245	1529301.4817478	80	1529304.6397116	1529304.6401734	40	1529307.6983038	1529307.6987844	100	del	1529309.4061931	1.0	1529311.2540885	1529309.9201443	1529309.920648	120.0
169.8662109375	0.0	100	347886	12	73	600	1	0	1529301.4812245	1529301.4817478	80	1529304.6397116	1529304.6401734	40	1529307.6983038	1529307.6987844	100	del	1529309.4061931	1.0	1529311.2540885	1529309.9201443	1529309.920648	120.0
172.08837890625	0.0	120	352437	12	73	600	1	0	1529301.4812245	1529301.4817478	80	1529304.6397116	1529304.6401734	40	1529307.6983038	1529307.6987844	100	del	1529309.4061931	1.0	1529311.2540885	1529309.9201443	1529309.920648	120.0
175.8515625	0.0	80	360144	13	87	460	0	1	1529313.6835479	1529313.6840085	80	1529316.8859081	1529316.8864048	40	1529320.2883738	1529320.2888362	100	imm	1529322.4216612	nan	nan	nan	nan	nan
179.0537109375	0.0	40	366702	13	87	460	0	1	1529313.6835479	1529313.6840085	80	1529316.8859081	1529316.8864048	40	1529320.2883738	1529320.2888362	100	imm	1529322.4216612	nan	nan	nan	nan	nan
182.4560546875	0.0	100	373670	13	87	460	0	1	1529313.6835479	1529313.6840085	80	1529316.8859081	1529316.8864048	40	1529320.2883738	1529320.2888362	100	imm	1529322.4216612	nan	nan	nan	nan	nan
187.1982421875	0.0	80	383382	14	97	600	1	1	1529325.0304494	1529325.0309814	80	1529328.0931153	1529328.0939212	40	1529331.5589885	1529331.5595828	100	del	1529333.7350094	1.0	1529336.0054459	1529334.2482678	1529334.2487613	120.0
190.2607421875	0.0	40	389654	14	97	600	1	1	1529325.0304494	1529325.0309814	80	1529328.0931153	1529328.0939212	40	1529331.5589885	1529331.5595828	100	del	1529333.7350094	1.0	1529336.0054459	1529334.2482678	1529334.2487613	120.0
193.7265625	0.0	100	396752	14	97	600	1	1	1529325.0304494	1529325.0309814	80	1529328.0931153	1529328.0939212	40	1529331.5589885	1529331.5595828	100	del	1529333.7350094	1.0	1529336.0054459	1529334.2482678	1529334.2487613	120.0
196.41552734375	0.0	120	402259	14	97	600	1	1	1529325.0304494	1529325.0309814	80	1529328.0931153	1529328.0939212	40	1529331.5589885	1529331.5595828	100	del	1529333.7350094	1.0	1529336.0054459	1529334.2482678	1529334.2487613	120.0
200.62744140625	0.0	80	410885	15	53	460	0	0	1529338.4601293	1529338.4607029	80	1529341.9677108	1529341.9682416	40	1529345.4145269	1529345.4150418	100	imm	1529348.1742725	nan	nan	nan	nan	nan
204.134765625	0.0	40	418068	15	53	460	0	0	1529338.4601293	1529338.4607029	80	1529341.9677108	1529341.9682416	40	1529345.4145269	1529345.4150418	100	imm	1529348.1742725	nan	nan	nan	nan	nan
207.58154296875	0.0	100	425127	15	53	460	0	0	1529338.4601293	1529338.4607029	80	1529341.9677108	1529341.9682416	40	1529345.4145269	1529345.4150418	100	imm	1529348.1742725	nan	nan	nan	nan	nan
212.876953125	0.0	80	435972	16	73	790	0	0	1529350.7101412	1529350.7105596	80	1529353.991806	1529353.9923236	40	1529357.5037251	1529357.5042387	100	imm	1529358.6464626	nan	nan	nan	nan	nan
216.15869140625	0.0	40	442693	16	73	790	0	0	1529350.7101412	1529350.7105596	80	1529353.991806	1529353.9923236	40	1529357.5037251	1529357.5042387	100	imm	1529358.6464626	nan	nan	nan	nan	nan
219.67041015625	0.0	100	449885	16	73	790	0	0	1529350.7101412	1529350.7105596	80	1529353.991806	1529353.9923236	40	1529357.5037251	1529357.5042387	100	imm	1529358.6464626	nan	nan	nan	nan	nan
223.5859375	0.0	80	457904	17	80	15	1	1	1529361.4191158	1529361.4196284	80	1529364.8634383	1529364.8638969	40	1529367.9119386	1529367.9124938	100	del	1529369.1099913	3.0	1529370.4055394	1529369.6234016	1529369.6239335	120.0
227.02978515625	0.0	40	464957	17	80	15	1	1	1529361.4191158	1529361.4196284	80	1529364.8634383	1529364.8638969	40	1529367.9119386	1529367.9124938	100	del	1529369.1099913	3.0	1529370.4055394	1529369.6234016	1529369.6239335	120.0
230.07861328125	0.0	100	471201	17	80	15	1	1	1529361.4191158	1529361.4196284	80	1529364.8634383	1529364.8638969	40	1529367.9119386	1529367.9124938	100	del	1529369.1099913	3.0	1529370.4055394	1529369.6234016	1529369.6239335	120.0
231.7900390625	0.0	120	474706	17	80	15	1	1	1529361.4191158	1529361.4196284	80	1529364.8634383	1529364.8638969	40	1529367.9119386	1529367.9124938	100	del	1529369.1099913	3.0	1529370.4055394	1529369.6234016	1529369.6239335	120.0
235.08154296875	0.0	80	481447	18	77	280	0	1	1529372.9150203	1529372.9155239	80	1529376.384034	1529376.384601	40	1529379.6798833	1529379.6806334	100	imm	1529381.9654031	nan	nan	nan	nan	nan
238.55029296875	0.0	40	488551	18	77	280	0	1	1529372.9150203	1529372.9155239	80	1529376.384034	1529376.384601	40	1529379.6798833	1529379.6806334	100	imm	1529381.9654031	nan	nan	nan	nan	nan
241.845703125	0.0	100	495300	18	77	280	0	1	1529372.9150203	1529372.9155239	80	1529376.384034	1529376.384601	40	1529379.6798833	1529379.6806334	100	imm	1529381.9654031	nan	nan	nan	nan	nan
246.86572265625	0.0	80	505581	19	87	600	1	0	1529384.7000164	1529384.7005042	80	1529387.8765808	1529387.8770535	40	1529391.2499449	1529391.2504354	100	imm	1529397.3108006	1.0	1529398.8212677	1529397.8237309	1529397.8241504	120.0
250.04248046875	0.0	40	512087	19	87	600	1	0	1529384.7000164	1529384.7005042	80	1529387.8765808	1529387.8770535	40	1529391.2499449	1529391.2504354	100	imm	1529397.3108006	1.0	1529398.8212677	1529397.8237309	1529397.8241504	120.0
253.41552734375	0.0	100	518995	19	87	600	1	0	1529384.7000164	1529384.7005042	80	1529387.8765808	1529387.8770535	40	1529391.2499449	1529391.2504354	100	imm	1529397.3108006	1.0	1529398.8212677	1529397.8237309	1529397.8241504	120.0
259.9892578125	0.0	120	532458	19	87	600	1	0	1529384.7000164	1529384.7005042	80	1529387.8765808	1529387.8770535	40	1529391.2499449	1529391.2504354	100	imm	1529397.3108006	1.0	1529398.8212677	1529397.8237309	1529397.8241504	120.0
263.00732421875	0.0	80	538639	20	53	15	1	1	1529400.8419467	1529400.8422254	80	1529404.0365716	1529404.0370636	40	1529407.5122389	1529407.5127558	100	del	1529409.1897709	3.0	1529411.1900995	1529409.7024687	1529409.7029162	120.0
266.2021484375	0.0	40	545182	20	53	15	1	1	1529400.8419467	1529400.8422254	80	1529404.0365716	1529404.0370636	40	1529407.5122389	1529407.5127558	100	del	1529409.1897709	3.0	1529411.1900995	1529409.7024687	1529409.7029162	120.0
269.677734375	0.0	100	552300	20	53	15	1	1	1529400.8419467	1529400.8422254	80	1529404.0365716	1529404.0370636	40	1529407.5122389	1529407.5127558	100	del	1529409.1897709	3.0	1529411.1900995	1529409.7024687	1529409.7029162	120.0
271.86767578125	0.0	120	556785	20	53	15	1	1	1529400.8419467	1529400.8422254	80	1529404.0365716	1529404.0370636	40	1529407.5122389	1529407.5127558	100	del	1529409.1897709	3.0	1529411.1900995	1529409.7024687	1529409.7029162	120.0
281.33984375	0.0	80	576184	21	100	280	0	0	1529419.1747363	1529419.1752305	80	1529422.4194725	1529422.4199429	40	1529425.6809514	1529425.6815024	100	del	1529426.9099406	nan	nan	nan	nan	nan
284.58447265625	0.0	40	582829	21	100	280	0	0	1529419.1747363	1529419.1752305	80	1529422.4194725	1529422.4199429	40	1529425.6809514	1529425.6815024	100	del	1529426.9099406	nan	nan	nan	nan	nan
287.845703125	0.0	100	589508	21	100	280	0	0	1529419.1747363	1529419.1752305	80	1529422.4194725	1529422.4199429	40	1529425.6809514	1529425.6815024	100	del	1529426.9099406	nan	nan	nan	nan	nan
291.748046875	0.0	80	597500	22	80	600	1	0	1529429.5833768	1529429.5838977	80	1529433.0667007	1529433.0672016	40	1529436.5712913	1529436.5718176	100	del	1529439.0223158	1.0	1529441.0697989	1529439.5351722	1529439.5356579	120.0
295.2314453125	0.0	40	604634	22	80	600	1	0	1529429.5833768	1529429.5838977	80	1529433.0667007	1529433.0672016	40	1529436.5712913	1529436.5718176	100	del	1529439.0223158	1.0	1529441.0697989	1529439.5351722	1529439.5356579	120.0
298.73583984375	0.0	100	611811	22	80	600	1	0	1529429.5833768	1529429.5838977	80	1529433.0667007	1529433.0672016	40	1529436.5712913	1529436.5718176	100	del	1529439.0223158	1.0	1529441.0697989	1529439.5351722	1529439.5356579	120.0
301.69970703125	0.0	120	617881	22	80	600	1	0	1529429.5833768	1529429.5838977	80	1529433.0667007	1529433.0672016	40	1529436.5712913	1529436.5718176	100	del	1529439.0223158	1.0	1529441.0697989	1529439.5351722	1529439.5356579	120.0
305.50634765625	0.0	80	625677	23	63	460	0	1	1529443.3421268	1529443.3426249	80	1529446.8460325	1529446.8465117	40	1529450.0872968	1529450.0878066	100	imm	1529451.5013199	nan	nan	nan	nan	nan
309.01025390625	0.0	40	632853	23	63	460	0	1	1529443.3421268	1529443.3426249	80	1529446.8460325	1529446.8465117	40	1529450.0872968	1529450.0878066	100	imm	1529451.5013199	nan	nan	nan	nan	nan
312.25146484375	0.0	100	639491	23	63	460	0	1	1529443.3421268	1529443.3426249	80	1529446.8460325	1529446.8465117	40	1529450.0872968	1529450.0878066	100	imm	1529451.5013199	nan	nan	nan	nan	nan
316.396484375	0.0	80	647980	24	67	350	1	1	1529454.2325694	1529454.2330526	80	1529457.3469949	1529457.3474909	40	1529460.4565319	1529460.4570537	100	imm	1529465.0301574	2.0	1529467.1502735	1529465.5439471	1529465.5445549	120.0
319.5107421875	0.0	40	654358	24	67	350	1	1	1529454.2325694	1529454.2330526	80	1529457.3469949	1529457.3474909	40	1529460.4565319	1529460.4570537	100	imm	1529465.0301574	2.0	1529467.1502735	1529465.5439471	1529465.5445549	120.0
322.62060546875	0.0	100	660727	24	67	350	1	1	1529454.2325694	1529454.2330526	80	1529457.3469949	1529457.3474909	40	1529460.4565319	1529460.4570537	100	imm	1529465.0301574	2.0	1529467.1502735	1529465.5439471	1529465.5445549	120.0
327.7080078125	0.0	120	671146	24	67	350	1	1	1529454.2325694	1529454.2330526	80	1529457.3469949	1529457.3474909	40	1529460.4565319	1529460.4570537	100	imm	1529465.0301574	2.0	1529467.1502735	1529465.5439471	1529465.5445549	120.0
331.74560546875	0.0	80	679415	25	87	280	0	1	1529469.582104	1529469.5826147	80	1529472.9529422	1529472.9534133	40	1529476.2316669	1529476.2321933	100	del	1529479.2548921	nan	nan	nan	nan	nan
335.1162109375	0.0	40	686318	25	87	280	0	1	1529469.582104	1529469.5826147	80	1529472.9529422	1529472.9534133	40	1529476.2316669	1529476.2321933	100	del	1529479.2548921	nan	nan	nan	nan	nan
338.39501953125	0.0	100	693033	25	87	280	0	1	1529469.582104	1529469.5826147	80	1529472.9529422	1529472.9534133	40	1529476.2316669	1529476.2321933	100	del	1529479.2548921	nan	nan	nan	nan	nan
344.3505859375	0.0	80	705230	26	93	790	0	0	1529482.1875655	1529482.188056	80	1529485.4508484	1529485.4513743	40	1529488.7398128	1529488.740303	100	imm	1529490.2310723	nan	nan	nan	nan	nan
347.6142578125	0.0	40	711914	26	93	790	0	0	1529482.1875655	1529482.188056	80	1529485.4508484	1529485.4513743	40	1529488.7398128	1529488.740303	100	imm	1529490.2310723	nan	nan	nan	nan	nan
350.90283203125	0.0	100	718649	26	93	790	0	0	1529482.1875655	1529482.188056	80	1529485.4508484	1529485.4513743	40	1529488.7398128	1529488.740303	100	imm	1529490.2310723	nan	nan	nan	nan	nan
355.01806640625	0.0	80	727077	27	67	280	0	1	1529492.8548904	1529492.8554	80	1529496.1570128	1529496.1575772	40	1529499.2423666	1529499.2428916	100	imm	1529502.0613762	nan	nan	nan	nan	nan
358.31982421875	0.0	40	733839	27	67	280	0	1	1529492.8548904	1529492.8554	80	1529496.1570128	1529496.1575772	40	1529499.2423666	1529499.2428916	100	imm	1529502.0613762	nan	nan	nan	nan	nan
361.4052734375	0.0	100	740158	27	67	280	0	1	1529492.8548904	1529492.8554	80	1529496.1570128	1529496.1575772	40	1529499.2423666	1529499.2428916	100	imm	1529502.0613762	nan	nan	nan	nan	nan
366.76806640625	0.0	80	751141	28	90	15	1	1	1529504.6052567	1529504.6057568	80	1529507.9547135	1529507.9552149	40	1529511.2722353	1529511.2729074	100	del	1529512.0935257	3.0	1529513.7741989	1529512.6073713	1529512.6078678	120.0
370.1171875	0.0	40	758000	28	90	15	1	1	1529504.6052567	1529504.6057568	80	1529507.9547135	1529507.9552149	40	1529511.2722353	1529511.2729074	100	del	1529512.0935257	3.0	1529513.7741989	1529512.6073713	1529512.6078678	120.0
373.43505859375	0.0	100	764795	28	90	15	1	1	1529504.6052567	1529504.6057568	80	1529507.9547135	1529507.9552149	40	1529511.2722353	1529511.2729074	100	del	1529512.0935257	3.0	1529513.7741989	1529512.6073713	1529512.6078678	120.0
374.77001953125	0.0	120	767529	28	90	15	1	1	1529504.6052567	1529504.6057568	80	1529507.9547135	1529507.9552149	40	1529511.2722353	1529511.2729074	100	del	1529512.0935257	3.0	1529513.7741989	1529512.6073713	1529512.6078678	120.0
378.06298828125	0.0	80	774273	29	100	50	0	0	1529515.9007588	1529515.9011686	80	1529519.1115367	1529519.1120284	40	1529522.4400573	1529522.4405502	100	del	1529523.3819303	nan	nan	nan	nan	nan
381.27392578125	0.0	40	780849	29	100	50	0	0	1529515.9007588	1529515.9011686	80	1529519.1115367	1529519.1120284	40	1529522.4400573	1529522.4405502	100	del	1529523.3819303	nan	nan	nan	nan	nan
384.60205078125	0.0	100	787665	29	100	50	0	0	1529515.9007588	1529515.9011686	80	1529519.1115367	1529519.1120284	40	1529522.4400573	1529522.4405502	100	del	1529523.3819303	nan	nan	nan	nan	nan
388.33935546875	0.0	80	795319	30	53	50	0	0	1529526.1771309	1529526.1775713	80	1529529.2482258	1529529.2486575	40	1529532.3465607	1529532.3470259	100	imm	1529542.2776324	nan	nan	nan	nan	nan
391.41015625	0.0	40	801608	30	53	50	0	0	1529526.1771309	1529526.1775713	80	1529529.2482258	1529529.2486575	40	1529532.3465607	1529532.3470259	100	imm	1529542.2776324	nan	nan	nan	nan	nan
394.50830078125	0.0	100	807953	30	53	50	0	0	1529526.1771309	1529526.1775713	80	1529529.2482258	1529529.2486575	40	1529532.3465607	1529532.3470259	100	imm	1529542.2776324	nan	nan	nan	nan	nan
406.95751953125	0.0	80	833449	31	50	120	1	0	1529544.7961183	1529544.7966273	80	1529548.0119883	1529548.012444	40	1529551.2694246	1529551.269914	100	imm	1529553.7334467	3.0	1529554.7494566	1529554.2465546	1529554.2469975	120.0
410.17333984375	0.0	40	840035	31	50	120	1	0	1529544.7961183	1529544.7966273	80	1529548.0119883	1529548.012444	40	1529551.2694246	1529551.269914	100	imm	1529553.7334467	3.0	1529554.7494566	1529554.2465546	1529554.2469975	120.0
413.4306640625	0.0	100	846706	31	50	120	1	0	1529544.7961183	1529544.7966273	80	1529548.0119883	1529548.012444	40	1529551.2694246	1529551.269914	100	imm	1529553.7334467	3.0	1529554.7494566	1529554.2465546	1529554.2469975	120.0
416.40771484375	0.0	120	852803	31	50	120	1	0	1529544.7961183	1529544.7966273	80	1529548.0119883	1529548.012444	40	1529551.2694246	1529551.269914	100	imm	1529553.7334467	3.0	1529554.7494566	1529554.2465546	1529554.2469975	120.0
419.0068359375	0.0	80	858126	32	93	50	0	0	1529556.8457901	1529556.8462881	80	1529560.1870807	1529560.1875081	40	1529563.2095103	1529563.2099663	100	del	1529565.7662665	nan	nan	nan	nan	nan
422.34814453125	0.0	40	864969	32	93	50	0	0	1529556.8457901	1529556.8462881	80	1529560.1870807	1529560.1875081	40	1529563.2095103	1529563.2099663	100	del	1529565.7662665	nan	nan	nan	nan	nan
425.37060546875	0.0	100	871159	32	93	50	0	0	1529556.8457901	1529556.8462881	80	1529560.1870807	1529560.1875081	40	1529563.2095103	1529563.2099663	100	del	1529565.7662665	nan	nan	nan	nan	nan
430.50439453125	0.0	80	881673	33	97	210	1	1	1529568.3435853	1529568.344034	80	1529571.8272239	1529571.8276907	40	1529575.3283164	1529575.3288493	100	del	1529576.5513644	2.0	1529579.0142399	1529577.0643154	1529577.0648448	120.0
433.98779296875	0.0	40	888807	33	97	210	1	1	1529568.3435853	1529568.344034	80	1529571.8272239	1529571.8276907	40	1529575.3283164	1529575.3288493	100	del	1529576.5513644	2.0	1529579.0142399	1529577.0643154	1529577.0648448	120.0
437.48876953125	0.0	100	895977	33	97	210	1	1	1529568.3435853	1529568.344034	80	1529571.8272239	1529571.8276907	40	1529575.3283164	1529575.3288493	100	del	1529576.5513644	2.0	1529579.0142399	1529577.0643154	1529577.0648448	120.0
439.22509765625	0.0	120	899533	33	97	210	1	1	1529568.3435853	1529568.344034	80	1529571.8272239	1529571.8276907	40	1529575.3283164	1529575.3288493	100	del	1529576.5513644	2.0	1529579.0142399	1529577.0643154	1529577.0648448	120.0
443.20556640625	0.0	80	907685	34	80	160	0	1	1529581.0449852	1529581.0459117	80	1529584.3009127	1529584.3013993	40	1529587.7458055	1529587.7463494	100	na	1529589.5821943	nan	nan	nan	nan	nan
446.46142578125	0.0	40	914353	34	80	160	0	1	1529581.0449852	1529581.0459117	80	1529584.3009127	1529584.3013993	40	1529587.7458055	1529587.7463494	100	na	1529589.5821943	nan	nan	nan	nan	nan
449.90625	0.0	100	921408	34	80	160	0	1	1529581.0449852	1529581.0459117	80	1529584.3009127	1529584.3013993	40	1529587.7458055	1529587.7463494	100	na	1529589.5821943	nan	nan	nan	nan	nan
454.38232421875	0.0	80	930575	35	70	15	1	0	1529592.2222069	1529592.2226802	80	1529595.6474952	1529595.647939	40	1529599.0677096	1529599.0681707	100	del	1529600.2060891	2.0	1529603.925681	1529600.7199754	1529600.7205095	120.0
457.8076171875	0.0	40	937590	35	70	15	1	0	1529592.2222069	1529592.2226802	80	1529595.6474952	1529595.647939	40	1529599.0677096	1529599.0681707	100	del	1529600.2060891	2.0	1529603.925681	1529600.7199754	1529600.7205095	120.0
461.2275390625	0.0	100	944594	35	70	15	1	0	1529592.2222069	1529592.2226802	80	1529595.6474952	1529595.647939	40	1529599.0677096	1529599.0681707	100	del	1529600.2060891	2.0	1529603.925681	1529600.7199754	1529600.7205095	120.0
