onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
38.154296875	0.0	80	78140	1	97	700	1	0	60495.1115959	60495.1135093	80	60498.3145323	60498.3154272	40	60501.4436047	60501.4445168	100	imm	60503.302657	60503.8157724	60503.8166266	120.0	2.0	60506.8398524
41.35693359375	0.0	40	84699	1	97	700	1	0	60495.1115959	60495.1135093	80	60498.3145323	60498.3154272	40	60501.4436047	60501.4445168	100	imm	60503.302657	60503.8157724	60503.8166266	120.0	2.0	60506.8398524
44.48583984375	0.0	100	91107	1	97	700	1	0	60495.1115959	60495.1135093	80	60498.3145323	60498.3154272	40	60501.4436047	60501.4445168	100	imm	60503.302657	60503.8157724	60503.8166266	120.0	2.0	60506.8398524
46.85791015625	0.0	120	95965	1	97	700	1	0	60495.1115959	60495.1135093	80	60498.3145323	60498.3154272	40	60501.4436047	60501.4445168	100	imm	60503.302657	60503.8157724	60503.8166266	120.0	2.0	60506.8398524
52.142578125	0.0	80	106788	2	83	460	0	1	60509.09995	60509.1005887	80	60512.2777995	60512.2784832	40	60515.7690719	60515.7698209	100	del	60517.4384097	nan	nan	nan	nan	nan
55.3203125	0.0	40	113296	2	83	460	0	1	60509.09995	60509.1005887	80	60512.2777995	60512.2784832	40	60515.7690719	60515.7698209	100	del	60517.4384097	nan	nan	nan	nan	nan
58.81103515625	0.0	100	120445	2	83	460	0	1	60509.09995	60509.1005887	80	60512.2777995	60512.2784832	40	60515.7690719	60515.7698209	100	del	60517.4384097	nan	nan	nan	nan	nan
63.46337890625	0.0	80	129973	3	53	240	0	0	60520.4213111	60520.4223808	80	60523.4568544	60523.4575862	40	60526.8409125	60526.8416234	100	imm	60527.8704699	nan	nan	nan	nan	nan
66.4990234375	0.0	40	136190	3	53	240	0	0	60520.4213111	60520.4223808	80	60523.4568544	60523.4575862	40	60526.8409125	60526.8416234	100	imm	60527.8704699	nan	nan	nan	nan	nan
69.8828125	0.0	100	143120	3	53	240	0	0	60520.4213111	60520.4223808	80	60523.4568544	60523.4575862	40	60526.8409125	60526.8416234	100	imm	60527.8704699	nan	nan	nan	nan	nan
73.5654296875	0.0	80	150662	4	63	300	1	1	60530.5241305	60530.5249329	80	60533.7443539	60533.7450693	40	60537.0335243	60537.0342806	100	imm	60541.1985836	60541.7095596	60541.7101856	120.0	3.0	60544.5743702
76.7861328125	0.0	40	157258	4	63	300	1	1	60530.5241305	60530.5249329	80	60533.7443539	60533.7450693	40	60537.0335243	60537.0342806	100	imm	60541.1985836	60541.7095596	60541.7101856	120.0	3.0	60544.5743702
80.07470703125	0.0	100	163993	4	63	300	1	1	60530.5241305	60530.5249329	80	60533.7443539	60533.7450693	40	60537.0335243	60537.0342806	100	imm	60541.1985836	60541.7095596	60541.7101856	120.0	3.0	60544.5743702
84.7509765625	0.0	120	173570	4	63	300	1	1	60530.5241305	60530.5249329	80	60533.7443539	60533.7450693	40	60537.0335243	60537.0342806	100	imm	60541.1985836	60541.7095596	60541.7101856	120.0	3.0	60544.5743702
90.10888671875	0.0	80	184543	5	83	180	1	1	60547.0676955	60547.0699794	80	60550.2906996	60550.2929132	40	60553.8030806	60553.8055698	100	del	60556.3112171	60556.8217336	60556.8221789	120.0	3.0	60558.6465723
93.33154296875	0.0	40	191143	5	83	180	1	1	60547.0676955	60547.0699794	80	60550.2906996	60550.2929132	40	60553.8030806	60553.8055698	100	del	60556.3112171	60556.8217336	60556.8221789	120.0	3.0	60558.6465723
96.84423828125	0.0	100	198337	5	83	180	1	1	60547.0676955	60547.0699794	80	60550.2906996	60550.2929132	40	60553.8030806	60553.8055698	100	del	60556.3112171	60556.8217336	60556.8221789	120.0	3.0	60558.6465723
99.86279296875	0.0	120	204519	5	83	180	1	1	60547.0676955	60547.0699794	80	60550.2906996	60550.2929132	40	60553.8030806	60553.8055698	100	del	60556.3112171	60556.8217336	60556.8221789	120.0	3.0	60558.6465723
103.8525390625	0.0	80	212690	6	100	300	1	1	60560.8115956	60560.8121275	80	60564.1678098	60564.1682477	40	60567.5146941	60567.515145	100	imm	60578.0550619	60578.5649472	60578.5654341	120.0	3.0	60580.0713229
107.20849609375	0.0	40	219563	6	100	300	1	1	60560.8115956	60560.8121275	80	60564.1678098	60564.1682477	40	60567.5146941	60567.515145	100	imm	60578.0550619	60578.5649472	60578.5654341	120.0	3.0	60580.0713229
110.55517578125	0.0	100	226417	6	100	300	1	1	60560.8115956	60560.8121275	80	60564.1678098	60564.1682477	40	60567.5146941	60567.515145	100	imm	60578.0550619	60578.5649472	60578.5654341	120.0	3.0	60580.0713229
121.60546875	0.0	120	249048	6	100	300	1	1	60560.8115956	60560.8121275	80	60564.1678098	60564.1682477	40	60567.5146941	60567.515145	100	imm	60578.0550619	60578.5649472	60578.5654341	120.0	3.0	60580.0713229
125.39501953125	0.0	80	256809	7	97	300	1	0	60582.3545293	60582.3550304	80	60585.7118219	60585.7123075	40	60589.0606344	60589.0611406	100	del	60591.0550873	60591.5666394	60591.5684212	120.0	3.0	60593.5671274
128.751953125	0.0	40	263684	7	97	300	1	0	60582.3545293	60582.3550304	80	60585.7118219	60585.7123075	40	60589.0606344	60589.0611406	100	del	60591.0550873	60591.5666394	60591.5684212	120.0	3.0	60593.5671274
132.1005859375	0.0	100	270542	7	97	300	1	0	60582.3545293	60582.3550304	80	60585.7118219	60585.7123075	40	60589.0606344	60589.0611406	100	del	60591.0550873	60591.5666394	60591.5684212	120.0	3.0	60593.5671274
134.6064453125	0.0	120	275674	7	97	300	1	0	60582.3545293	60582.3550304	80	60585.7118219	60585.7123075	40	60589.0606344	60589.0611406	100	del	60591.0550873	60591.5666394	60591.5684212	120.0	3.0	60593.5671274
138.70849609375	0.0	80	284075	8	83	700	1	1	60595.6686866	60595.6690397	80	60598.7404235	60598.7409247	40	60602.2545859	60602.2551298	100	imm	60603.9266152	60604.4365442	60604.4368928	120.0	2.0	60607.0390527
141.7802734375	0.0	40	290366	8	83	700	1	1	60595.6686866	60595.6690397	80	60598.7404235	60598.7409247	40	60602.2545859	60602.2551298	100	imm	60603.9266152	60604.4365442	60604.4368928	120.0	2.0	60607.0390527
145.29443359375	0.0	100	297563	8	83	700	1	1	60595.6686866	60595.6690397	80	60598.7404235	60598.7409247	40	60602.2545859	60602.2551298	100	imm	60603.9266152	60604.4365442	60604.4368928	120.0	2.0	60607.0390527
147.47607421875	0.0	120	302031	8	83	700	1	1	60595.6686866	60595.6690397	80	60598.7404235	60598.7409247	40	60602.2545859	60602.2551298	100	imm	60603.9266152	60604.4365442	60604.4368928	120.0	2.0	60607.0390527
152.177734375	0.0	80	311660	9	100	460	0	0	60609.1380033	60609.1385486	80	60612.1624076	60612.1629089	40	60615.456962	60615.457626	100	imm	60617.8640855	nan	nan	nan	nan	nan
155.20166015625	0.0	40	317853	9	100	460	0	0	60609.1380033	60609.1385486	80	60612.1624076	60612.1629089	40	60615.456962	60615.457626	100	imm	60617.8640855	nan	nan	nan	nan	nan
158.49658203125	0.0	100	324601	9	100	460	0	0	60609.1380033	60609.1385486	80	60612.1624076	60612.1629089	40	60615.456962	60615.457626	100	imm	60617.8640855	nan	nan	nan	nan	nan
163.8603515625	0.0	80	335586	10	70	30	0	1	60620.8209649	60620.8214159	80	60624.1629492	60624.1635006	40	60627.2703946	60627.2709046	100	del	60628.8408774	nan	nan	nan	nan	nan
167.2021484375	0.0	40	342430	10	70	30	0	1	60620.8209649	60620.8214159	80	60624.1629492	60624.1635006	40	60627.2703946	60627.2709046	100	del	60628.8408774	nan	nan	nan	nan	nan
170.3095703125	0.0	100	348794	10	70	30	0	1	60620.8209649	60620.8214159	80	60624.1629492	60624.1635006	40	60627.2703946	60627.2709046	100	del	60628.8408774	nan	nan	nan	nan	nan
174.58203125	0.0	80	357544	11	73	700	1	1	60631.5430827	60631.5435757	80	60634.7810103	60634.7814594	40	60638.2852497	60638.2858773	100	imm	60640.5189319	60641.0280987	60641.0283457	120.0	2.0	60642.9997842
177.81982421875	0.0	40	364175	11	73	700	1	1	60631.5430827	60631.5435757	80	60634.7810103	60634.7814594	40	60638.2852497	60638.2858773	100	imm	60640.5189319	60641.0280987	60641.0283457	120.0	2.0	60642.9997842
181.32421875	0.0	100	371352	11	73	700	1	1	60631.5430827	60631.5435757	80	60634.7810103	60634.7814594	40	60638.2852497	60638.2858773	100	imm	60640.5189319	60641.0280987	60641.0283457	120.0	2.0	60642.9997842
184.06640625	0.0	120	376968	11	73	700	1	1	60631.5430827	60631.5435757	80	60634.7810103	60634.7814594	40	60638.2852497	60638.2858773	100	imm	60640.5189319	60641.0280987	60641.0283457	120.0	2.0	60642.9997842
188.13330078125	0.0	80	385297	12	50	180	1	1	60645.0946105	60645.0950987	80	60648.5299305	60648.5304011	40	60651.8653931	60651.8658143	100	imm	60655.4630626	60655.9740604	60655.9745346	120.0	3.0	60659.6544798
191.568359375	0.0	40	392332	12	50	180	1	1	60645.0946105	60645.0950987	80	60648.5299305	60648.5304011	40	60651.8653931	60651.8658143	100	imm	60655.4630626	60655.9740604	60655.9745346	120.0	3.0	60659.6544798
194.90380859375	0.0	100	399163	12	50	180	1	1	60645.0946105	60645.0950987	80	60648.5299305	60648.5304011	40	60651.8653931	60651.8658143	100	imm	60655.4630626	60655.9740604	60655.9745346	120.0	3.0	60659.6544798
199.01220703125	0.0	120	407577	12	50	180	1	1	60645.0946105	60645.0950987	80	60648.5299305	60648.5304011	40	60651.8653931	60651.8658143	100	imm	60655.4630626	60655.9740604	60655.9745346	120.0	3.0	60659.6544798
