onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
39.31298828125	0.0	80	80513	1	87	720	1	0	79580.8559358	79580.8577022	80	79584.2489549	79584.2507035	40	79587.309107	79587.3108369	100	del	79590.6099482	79591.1207059	79591.1218519	120.0	4.0	79592.8652734
42.7060546875	0.0	40	87462	1	87	720	1	0	79580.8559358	79580.8577022	80	79584.2489549	79584.2507035	40	79587.309107	79587.3108369	100	del	79590.6099482	79591.1207059	79591.1218519	120.0	4.0	79592.8652734
45.76611328125	0.0	100	93729	1	87	720	1	0	79580.8559358	79580.8577022	80	79584.2489549	79584.2507035	40	79587.309107	79587.3108369	100	del	79590.6099482	79591.1207059	79591.1218519	120.0	4.0	79592.8652734
49.578125	0.0	120	101536	1	87	720	1	0	79580.8559358	79580.8577022	80	79584.2489549	79584.2507035	40	79587.309107	79587.3108369	100	del	79590.6099482	79591.1207059	79591.1218519	120.0	4.0	79592.8652734
53.671875	0.0	80	109920	2	97	40	1	1	79595.2149953	79595.215485	80	79598.4812906	79598.4817664	40	79601.5808627	79601.5813572	100	del	79607.6176595	79608.1318313	79608.1322632	120.0	4.0	79611.6898141
56.93798828125	0.0	40	116609	2	97	40	1	1	79595.2149953	79595.215485	80	79598.4812906	79598.4817664	40	79601.5808627	79601.5813572	100	del	79607.6176595	79608.1318313	79608.1322632	120.0	4.0	79611.6898141
60.03759765625	0.0	100	122957	2	97	40	1	1	79595.2149953	79595.215485	80	79598.4812906	79598.4817664	40	79601.5808627	79601.5813572	100	del	79607.6176595	79608.1318313	79608.1322632	120.0	4.0	79611.6898141
66.58837890625	0.0	120	136373	2	97	40	1	1	79595.2149953	79595.215485	80	79598.4812906	79598.4817664	40	79601.5808627	79601.5813572	100	del	79607.6176595	79608.1318313	79608.1322632	120.0	4.0	79611.6898141
72.63134765625	0.0	80	148749	3	97	360	0	0	79614.1750853	79614.1756094	80	79617.4782463	79617.4787236	40	79620.7123274	79620.7127568	100	del	79621.9937077	nan	nan	nan	nan	nan
75.9345703125	0.0	40	155514	3	97	360	0	0	79614.1750853	79614.1756094	80	79617.4782463	79617.4787236	40	79620.7123274	79620.7127568	100	del	79621.9937077	nan	nan	nan	nan	nan
79.16845703125	0.0	100	162137	3	97	360	0	0	79614.1750853	79614.1756094	80	79617.4782463	79617.4787236	40	79620.7123274	79620.7127568	100	del	79621.9937077	nan	nan	nan	nan	nan
83.4384765625	0.0	80	170882	4	53	40	1	1	79624.9824754	79624.9831305	80	79628.3182699	79628.3186817	40	79631.5575369	79631.5582628	100	imm	79633.1056855	79633.6149105	79633.6152449	120.0	4.0	79635.241738
86.7744140625	0.0	40	177714	4	53	40	1	1	79624.9824754	79624.9831305	80	79628.3182699	79628.3186817	40	79631.5575369	79631.5582628	100	imm	79633.1056855	79633.6149105	79633.6152449	120.0	4.0	79635.241738
90.013671875	0.0	100	184348	4	53	40	1	1	79624.9824754	79624.9831305	80	79628.3182699	79628.3186817	40	79631.5575369	79631.5582628	100	imm	79633.1056855	79633.6149105	79633.6152449	120.0	4.0	79635.241738
92.07080078125	0.0	120	188561	4	53	40	1	1	79624.9824754	79624.9831305	80	79628.3182699	79628.3186817	40	79631.5575369	79631.5582628	100	imm	79633.1056855	79633.6149105	79633.6152449	120.0	4.0	79635.241738
96.1328125	0.0	80	196880	5	67	720	1	0	79637.6772846	79637.6777569	80	79640.949771	79640.9501719	40	79644.2415076	79644.2420639	100	del	79647.2494431	79647.7601887	79647.7604902	120.0	4.0	79648.7140429
99.4052734375	0.0	40	203582	5	67	720	1	0	79637.6772846	79637.6777569	80	79640.949771	79640.9501719	40	79644.2415076	79644.2420639	100	del	79647.2494431	79647.7601887	79647.7604902	120.0	4.0	79648.7140429
102.697265625	0.0	100	210324	5	67	720	1	0	79637.6772846	79637.6777569	80	79640.949771	79640.9501719	40	79644.2415076	79644.2420639	100	del	79647.2494431	79647.7601887	79647.7604902	120.0	4.0	79648.7140429
