onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
39.51806640625	0.0	80	80933	1	97	700	1	0	900826.0364291	900826.038215	80	900829.2398481	900829.2406675	40	900832.3681163	900832.3691264	100	imm	900835.2997188	900835.8211691	900835.8223856	120.0	2.0	900839.9573542
42.72119140625	0.0	40	87493	1	97	700	1	0	900826.0364291	900826.038215	80	900829.2398481	900829.2406675	40	900832.3681163	900832.3691264	100	imm	900835.2997188	900835.8211691	900835.8223856	120.0	2.0	900839.9573542
45.849609375	0.0	100	93900	1	97	700	1	0	900826.0364291	900826.038215	80	900829.2398481	900829.2406675	40	900832.3681163	900832.3691264	100	imm	900835.2997188	900835.8211691	900835.8223856	120.0	2.0	900839.9573542
49.302734375	0.0	120	100972	1	97	700	1	0	900826.0364291	900826.038215	80	900829.2398481	900829.2406675	40	900832.3681163	900832.3691264	100	imm	900835.2997188	900835.8211691	900835.8223856	120.0	2.0	900839.9573542
55.70263671875	0.0	80	114079	2	83	460	0	1	900842.2214558	900842.2221464	80	900845.3999989	900845.4006222	40	900848.8900711	900848.8908619	100	imm	900849.7243795	nan	nan	nan	nan	nan
58.88134765625	0.0	40	120589	2	83	460	0	1	900842.2214558	900842.2221464	80	900845.3999989	900845.4006222	40	900848.8900711	900848.8908619	100	imm	900849.7243795	nan	nan	nan	nan	nan
62.37060546875	0.0	100	127735	2	83	460	0	1	900842.2214558	900842.2221464	80	900845.3999989	900845.4006222	40	900848.8900711	900848.8908619	100	imm	900849.7243795	nan	nan	nan	nan	nan
66.189453125	0.0	80	135556	3	53	240	0	0	900852.7087199	900852.7096071	80	900855.7458345	900855.7465719	40	900859.1295875	900859.1304687	100	imm	900860.0842547	nan	nan	nan	nan	nan
69.2265625	0.0	40	141776	3	53	240	0	0	900852.7087199	900852.7096071	80	900855.7458345	900855.7465719	40	900859.1295875	900859.1304687	100	imm	900860.0842547	nan	nan	nan	nan	nan
72.6103515625	0.0	100	148706	3	53	240	0	0	900852.7087199	900852.7096071	80	900855.7458345	900855.7465719	40	900859.1295875	900859.1304687	100	imm	900860.0842547	nan	nan	nan	nan	nan
76.2197265625	0.0	80	156098	4	63	300	1	1	900862.7393883	900862.740144	80	900865.9584541	900865.9589597	40	900869.2466872	900869.2474995	100	imm	900871.9641152	900872.4745256	900872.4750638	120.0	3.0	900873.7718076
79.43896484375	0.0	40	162691	4	63	300	1	1	900862.7393883	900862.740144	80	900865.9584541	900865.9589597	40	900869.2466872	900869.2474995	100	imm	900871.9641152	900872.4745256	900872.4750638	120.0	3.0	900873.7718076
82.72705078125	0.0	100	169425	4	63	300	1	1	900862.7393883	900862.740144	80	900865.9584541	900865.9589597	40	900869.2466872	900869.2474995	100	imm	900871.9641152	900872.4745256	900872.4750638	120.0	3.0	900873.7718076
85.955078125	0.0	120	176036	4	63	300	1	1	900862.7393883	900862.740144	80	900865.9584541	900865.9589597	40	900869.2466872	900869.2474995	100	imm	900871.9641152	900872.4745256	900872.4750638	120.0	3.0	900873.7718076
89.74755859375	0.0	80	183803	5	83	180	1	1	900876.2671664	900876.2696551	80	900879.4930956	900879.4956073	40	900883.0063526	900883.0093275	100	imm	900884.1571304	900884.6733067	900884.6746641	120.0	3.0	900888.3890551
92.97314453125	0.0	40	190409	5	83	180	1	1	900876.2671664	900876.2696551	80	900879.4930956	900879.4956073	40	900883.0063526	900883.0093275	100	imm	900884.1571304	900884.6733067	900884.6746641	120.0	3.0	900888.3890551
96.486328125	0.0	100	197604	5	83	180	1	1	900876.2671664	900876.2696551	80	900879.4930956	900879.4956073	40	900883.0063526	900883.0093275	100	imm	900884.1571304	900884.6733067	900884.6746641	120.0	3.0	900888.3890551
98.1533203125	0.0	120	201018	5	83	180	1	1	900876.2671664	900876.2696551	80	900879.4930956	900879.4956073	40	900883.0063526	900883.0093275	100	imm	900884.1571304	900884.6733067	900884.6746641	120.0	3.0	900888.3890551
104.041015625	0.0	80	213076	6	100	300	1	1	900890.5608103	900890.5614799	80	900893.9192334	900893.9198969	40	900897.2663415	900897.2667812	100	del	900898.0760519	900898.5909606	900898.5916851	120.0	4.0	900900.3794607
107.3994140625	0.0	40	219954	6	100	300	1	1	900890.5608103	900890.5614799	80	900893.9192334	900893.9198969	40	900897.2663415	900897.2667812	100	del	900898.0760519	900898.5909606	900898.5916851	120.0	4.0	900900.3794607
110.74609375	0.0	100	226808	6	100	300	1	1	900890.5608103	900890.5614799	80	900893.9192334	900893.9198969	40	900897.2663415	900897.2667812	100	del	900898.0760519	900898.5909606	900898.5916851	120.0	4.0	900900.3794607
112.07080078125	0.0	120	229521	6	100	300	1	1	900890.5608103	900890.5614799	80	900893.9192334	900893.9198969	40	900897.2663415	900897.2667812	100	del	900898.0760519	900898.5909606	900898.5916851	120.0	4.0	900900.3794607
116.14697265625	0.0	80	237869	7	97	300	1	0	900902.6673461	900902.667816	80	900906.0242369	900906.0247452	40	900909.3733826	900909.3738924	100	imm	900910.5088824	900911.0199747	900911.0218737	120.0	2.0	900912.2997094
119.50390625	0.0	40	244744	7	97	300	1	0	900902.6673461	900902.667816	80	900906.0242369	900906.0247452	40	900909.3733826	900909.3738924	100	imm	900910.5088824	900911.0199747	900911.0218737	120.0	2.0	900912.2997094
122.85302734375	0.0	100	251603	7	97	300	1	0	900902.6673461	900902.667816	80	900906.0242369	900906.0247452	40	900909.3733826	900909.3738924	100	imm	900910.5088824	900911.0199747	900911.0218737	120.0	2.0	900912.2997094
124.49951171875	0.0	120	254975	7	97	300	1	0	900902.6673461	900902.667816	80	900906.0242369	900906.0247452	40	900909.3733826	900909.3738924	100	imm	900910.5088824	900911.0199747	900911.0218737	120.0	2.0	900912.2997094
127.88671875	0.0	80	261912	8	83	700	1	1	900914.4074536	900914.4079375	80	900917.4789803	900917.4794742	40	900920.994183	900920.9946532	100	del	900924.9962923	900925.510508	900925.5110331	120.0	4.0	900926.3559245
130.9580078125	0.0	40	268202	8	83	700	1	1	900914.4074536	900914.4079375	80	900917.4789803	900917.4794742	40	900920.994183	900920.9946532	100	del	900924.9962923	900925.510508	900925.5110331	120.0	4.0	900926.3559245
134.47314453125	0.0	100	275401	8	83	700	1	1	900914.4074536	900914.4079375	80	900917.4789803	900917.4794742	40	900920.994183	900920.9946532	100	del	900924.9962923	900925.510508	900925.5110331	120.0	4.0	900926.3559245
138.98974609375	0.0	120	284651	8	83	700	1	1	900914.4074536	900914.4079375	80	900917.4789803	900917.4794742	40	900920.994183	900920.9946532	100	del	900924.9962923	900925.510508	900925.5110331	120.0	4.0	900926.3559245
141.9384765625	0.0	80	290690	9	100	460	0	0	900928.459512	900928.4600209	80	900931.4835312	900931.4841366	40	900934.778091	900934.778579	100	imm	900935.8933694	nan	nan	nan	nan	nan
144.962890625	0.0	40	296884	9	100	460	0	0	900928.459512	900928.4600209	80	900931.4835312	900931.4841366	40	900934.778091	900934.778579	100	imm	900935.8933694	nan	nan	nan	nan	nan
148.2568359375	0.0	100	303630	9	100	460	0	0	900928.459512	900928.4600209	80	900931.4835312	900931.4841366	40	900934.778091	900934.778579	100	imm	900935.8933694	nan	nan	nan	nan	nan
