onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
30.55615234375	0.0	80	62579	1	73	365	1	0	74482.936469	74482.9389234	80	74486.1258533	74486.1275675	40	74489.6268267	74489.6287876	100	imm	74491.2129963	74491.7346462	74491.7361653	120.0	4.0	74493.4529526
33.7451171875	0.0	40	69110	1	73	365	1	0	74482.936469	74482.9389234	80	74486.1258533	74486.1275675	40	74489.6268267	74489.6287876	100	imm	74491.2129963	74491.7346462	74491.7361653	120.0	4.0	74493.4529526
37.24609375	0.0	100	76280	1	73	365	1	0	74482.936469	74482.9389234	80	74486.1258533	74486.1275675	40	74489.6268267	74489.6287876	100	imm	74491.2129963	74491.7346462	74491.7361653	120.0	4.0	74493.4529526
39.35400390625	0.0	120	80597	1	73	365	1	0	74482.936469	74482.9389234	80	74486.1258533	74486.1275675	40	74489.6268267	74489.6287876	100	imm	74491.2129963	74491.7346462	74491.7361653	120.0	4.0	74493.4529526
43.15283203125	0.0	80	88377	2	97	110	0	1	74495.5333551	74495.5338348	80	74498.9080433	74498.9085862	40	74502.2454417	74502.2459492	100	imm	74503.517517	nan	nan	nan	nan	nan
46.52734375	0.0	40	95288	2	97	110	0	1	74495.5333551	74495.5338348	80	74498.9080433	74498.9085862	40	74502.2454417	74502.2459492	100	imm	74503.517517	nan	nan	nan	nan	nan
49.86474609375	0.0	100	102123	2	97	110	0	1	74495.5333551	74495.5338348	80	74498.9080433	74498.9085862	40	74502.2454417	74502.2459492	100	imm	74503.517517	nan	nan	nan	nan	nan
54.0712890625	0.0	80	110738	3	60	110	0	1	74506.4520785	74506.4526209	80	74509.6586708	74509.6591638	40	74513.0466263	74513.0470695	100	del	74513.9570299	nan	nan	nan	nan	nan
57.27734375	0.0	40	117304	3	60	110	0	1	74506.4520785	74506.4526209	80	74509.6586708	74509.6591638	40	74513.0466263	74513.0470695	100	del	74513.9570299	nan	nan	nan	nan	nan
60.66552734375	0.0	100	124243	3	60	110	0	1	74506.4520785	74506.4526209	80	74509.6586708	74509.6591638	40	74513.0466263	74513.0470695	100	del	74513.9570299	nan	nan	nan	nan	nan
