onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv	viv_time	viv_displaytime	viv_triggertime	viv_triggercode
73.23876953125	0.0	100	149993	4	60	190	1	1	1457293.5453388	1457293.5458016	80	1457296.7155947	1457296.7160642	40	1457299.7776514	1457299.7781909	100	del	1457301.6441191	3.0	1457304.781256	1457302.1578548	1457302.1583442	120.0
75.61865234375	0.0	120	154867	4	60	190	1	1	1457293.5453388	1457293.5458016	80	1457296.7155947	1457296.7160642	40	1457299.7776514	1457299.7781909	100	del	1457301.6441191	3.0	1457304.781256	1457302.1578548	1457302.1583442	120.0
80.63134765625	0.0	80	165133	5	97	22	1	0	1457307.1705585	1457307.1710699	80	1457310.5525423	1457310.5530104	40	1457313.8381617	1457313.8386498	100	del	1457315.0122734	3.0	1457318.7636326	1457315.5253536	1457315.5257272	120.0
84.01318359375	0.0	40	172059	5	97	22	1	0	1457307.1705585	1457307.1710699	80	1457310.5525423	1457310.5530104	40	1457313.8381617	1457313.8386498	100	del	1457315.0122734	3.0	1457318.7636326	1457315.5253536	1457315.5257272	120.0
87.298828125	0.0	100	178788	5	97	22	1	0	1457307.1705585	1457307.1710699	80	1457310.5525423	1457310.5530104	40	1457313.8381617	1457313.8386498	100	del	1457315.0122734	3.0	1457318.7636326	1457315.5253536	1457315.5257272	120.0
88.98583984375	0.0	120	182243	5	97	22	1	0	1457307.1705585	1457307.1710699	80	1457310.5525423	1457310.5530104	40	1457313.8381617	1457313.8386498	100	del	1457315.0122734	3.0	1457318.7636326	1457315.5253536	1457315.5257272	120.0
94.408203125	0.0	80	193348	6	83	300	1	0	1457320.9478043	1457320.9482666	80	1457324.3718783	1457324.372372	40	1457327.6609252	1457327.6614528	100	del	1457329.9879715	3.0	1457331.6038533	1457330.4982158	1457330.4985681	120.0
97.83251953125	0.0	40	200361	6	83	300	1	0	1457320.9478043	1457320.9482666	80	1457324.3718783	1457324.372372	40	1457327.6609252	1457327.6614528	100	del	1457329.9879715	3.0	1457331.6038533	1457330.4982158	1457330.4985681	120.0
101.12109375	0.0	100	207096	6	83	300	1	0	1457320.9478043	1457320.9482666	80	1457324.3718783	1457324.372372	40	1457327.6609252	1457327.6614528	100	del	1457329.9879715	3.0	1457331.6038533	1457330.4982158	1457330.4985681	120.0
103.95849609375	0.0	120	212907	6	83	300	1	0	1457320.9478043	1457320.9482666	80	1457324.3718783	1457324.372372	40	1457327.6609252	1457327.6614528	100	del	1457329.9879715	3.0	1457331.6038533	1457330.4982158	1457330.4985681	120.0
107.55859375	0.0	80	220280	7	87	460	0	0	1457334.0985092	1457334.0990051	80	1457337.551139	1457337.5514752	40	1457340.7423229	1457340.7427658	100	imm	1457342.4840346	nan	nan	nan	nan	nan
111.01123046875	0.0	40	227351	7	87	460	0	0	1457334.0985092	1457334.0990051	80	1457337.551139	1457337.5514752	40	1457340.7423229	1457340.7427658	100	imm	1457342.4840346	nan	nan	nan	nan	nan
114.2021484375	0.0	100	233886	7	87	460	0	0	1457334.0985092	1457334.0990051	80	1457337.551139	1457337.5514752	40	1457340.7423229	1457340.7427658	100	imm	1457342.4840346	nan	nan	nan	nan	nan
118.73681640625	0.0	80	243173	8	80	240	0	0	1457345.2765501	1457345.2772776	80	1457348.4579615	1457348.4584633	40	1457351.7827641	1457351.7832497	100	imm	1457352.6051763	nan	nan	nan	nan	nan
121.91748046875	0.0	40	249687	8	80	240	0	0	1457345.2765501	1457345.2772776	80	1457348.4579615	1457348.4584633	40	1457351.7827641	1457351.7832497	100	imm	1457352.6051763	nan	nan	nan	nan	nan
125.2421875	0.0	100	256496	8	80	240	0	0	1457345.2765501	1457345.2772776	80	1457348.4579615	1457348.4584633	40	1457351.7827641	1457351.7832497	100	imm	1457352.6051763	nan	nan	nan	nan	nan
128.9814453125	0.0	80	264154	9	60	120	1	0	1457355.5217996	1457355.522363	80	1457358.9025455	1457358.9030128	40	1457361.9784234	1457361.9788999	100	del	1457362.9313787	3.0	1457364.7156477	1457363.4456314	1457363.4461639	120.0
132.36181640625	0.0	40	271077	9	60	120	1	0	1457355.5217996	1457355.522363	80	1457358.9025455	1457358.9030128	40	1457361.9784234	1457361.9788999	100	del	1457362.9313787	3.0	1457364.7156477	1457363.4456314	1457363.4461639	120.0
135.43798828125	0.0	100	277377	9	60	120	1	0	1457355.5217996	1457355.522363	80	1457358.9025455	1457358.9030128	40	1457361.9784234	1457361.9788999	100	del	1457362.9313787	3.0	1457364.7156477	1457363.4456314	1457363.4461639	120.0
136.90478515625	0.0	120	280381	9	60	120	1	0	1457355.5217996	1457355.522363	80	1457358.9025455	1457358.9030128	40	1457361.9784234	1457361.9788999	100	del	1457362.9313787	3.0	1457364.7156477	1457363.4456314	1457363.4461639	120.0
140.60205078125	0.0	80	287953	10	60	160	0	1	1457367.1426898	1457367.1433082	80	1457370.1641186	1457370.1646047	40	1457373.3845082	1457373.3850392	100	imm	1457374.8036535	nan	nan	nan	nan	nan
143.623046875	0.0	40	294140	10	60	160	0	1	1457367.1426898	1457367.1433082	80	1457370.1641186	1457370.1646047	40	1457373.3845082	1457373.3850392	100	imm	1457374.8036535	nan	nan	nan	nan	nan
146.84375	0.0	100	300736	10	60	160	0	1	1457367.1426898	1457367.1433082	80	1457370.1641186	1457370.1646047	40	1457373.3845082	1457373.3850392	100	imm	1457374.8036535	nan	nan	nan	nan	nan
151.14599609375	0.0	80	309547	11	100	700	1	1	1457377.6870152	1457377.6874807	80	1457381.0854396	1457381.0859713	40	1457384.2825965	1457384.2830588	100	imm	1457385.3153762	3.0	1457387.4518141	1457385.825535	1457385.8259219	120.0
154.54443359375	0.0	40	316507	11	100	700	1	1	1457377.6870152	1457377.6874807	80	1457381.0854396	1457381.0859713	40	1457384.2825965	1457384.2830588	100	imm	1457385.3153762	3.0	1457387.4518141	1457385.825535	1457385.8259219	120.0
157.7412109375	0.0	100	323054	11	100	700	1	1	1457377.6870152	1457377.6874807	80	1457381.0854396	1457381.0859713	40	1457384.2825965	1457384.2830588	100	imm	1457385.3153762	3.0	1457387.4518141	1457385.825535	1457385.8259219	120.0
159.2841796875	0.0	120	326214	11	100	700	1	1	1457377.6870152	1457377.6874807	80	1457381.0854396	1457381.0859713	40	1457384.2825965	1457384.2830588	100	imm	1457385.3153762	3.0	1457387.4518141	1457385.825535	1457385.8259219	120.0
163.29833984375	0.0	80	334435	12	57	460	0	1	1457389.8397178	1457389.8401764	80	1457393.2943972	1457393.2949234	40	1457396.424583	1457396.4248181	100	imm	1457397.8918043	nan	nan	nan	nan	nan
166.7529296875	0.0	40	341510	12	57	460	0	1	1457389.8397178	1457389.8401764	80	1457393.2943972	1457393.2949234	40	1457396.424583	1457396.4248181	100	imm	1457397.8918043	nan	nan	nan	nan	nan
169.88330078125	0.0	100	347921	12	57	460	0	1	1457389.8397178	1457389.8401764	80	1457393.2943972	1457393.2949234	40	1457396.424583	1457396.4248181	100	imm	1457397.8918043	nan	nan	nan	nan	nan
173.9365234375	0.0	80	356222	13	83	22	1	0	1457400.4780268	1457400.4785817	80	1457403.5980957	1457403.5985561	40	1457406.7859227	1457406.7863813	100	del	1457407.8113969	2.0	1457410.5556985	1457408.3253756	1457408.3258542	120.0
177.05615234375	0.0	40	362611	13	83	22	1	0	1457400.4780268	1457400.4785817	80	1457403.5980957	1457403.5985561	40	1457406.7859227	1457406.7863813	100	del	1457407.8113969	2.0	1457410.5556985	1457408.3253756	1457408.3258542	120.0
180.244140625	0.0	100	369140	13	83	22	1	0	1457400.4780268	1457400.4785817	80	1457403.5980957	1457403.5985561	40	1457406.7859227	1457406.7863813	100	del	1457407.8113969	2.0	1457410.5556985	1457408.3253756	1457408.3258542	120.0
181.78369140625	0.0	120	372293	13	83	22	1	0	1457400.4780268	1457400.4785817	80	1457403.5980957	1457403.5985561	40	1457406.7859227	1457406.7863813	100	del	1457407.8113969	2.0	1457410.5556985	1457408.3253756	1457408.3258542	120.0
186.1728515625	0.0	80	381282	14	63	120	1	1	1457412.7149705	1457412.7154519	80	1457416.1859198	1457416.1864395	40	1457419.2258139	1457419.2262758	100	del	1457421.6532631	4.0	1457423.8762629	1457422.1651622	1457422.1655911	120.0
189.6435546875	0.0	40	388390	14	63	120	1	1	1457412.7149705	1457412.7154519	80	1457416.1859198	1457416.1864395	40	1457419.2258139	1457419.2262758	100	del	1457421.6532631	4.0	1457423.8762629	1457422.1651622	1457422.1655911	120.0
192.68359375	0.0	100	394616	14	63	120	1	1	1457412.7149705	1457412.7154519	80	1457416.1859198	1457416.1864395	40	1457419.2258139	1457419.2262758	100	del	1457421.6532631	4.0	1457423.8762629	1457422.1651622	1457422.1655911	120.0
195.623046875	0.0	120	400636	14	63	120	1	1	1457412.7149705	1457412.7154519	80	1457416.1859198	1457416.1864395	40	1457419.2258139	1457419.2262758	100	del	1457421.6532631	4.0	1457423.8762629	1457422.1651622	1457422.1655911	120.0
199.646484375	0.0	80	408876	15	87	22	1	0	1457426.18908	1457426.1895589	80	1457429.2783928	1457429.2788102	40	1457432.7109611	1457432.7114614	100	del	1457433.7238343	3.0	1457436.1801656	1457434.2375708	1457434.2380772	120.0
202.73583984375	0.0	40	415203	15	87	22	1	0	1457426.18908	1457426.1895589	80	1457429.2783928	1457429.2788102	40	1457432.7109611	1457432.7114614	100	del	1457433.7238343	3.0	1457436.1801656	1457434.2375708	1457434.2380772	120.0
206.16845703125	0.0	100	422233	15	87	22	1	0	1457426.18908	1457426.1895589	80	1457429.2783928	1457429.2788102	40	1457432.7109611	1457432.7114614	100	del	1457433.7238343	3.0	1457436.1801656	1457434.2375708	1457434.2380772	120.0
207.69482421875	0.0	120	425359	15	87	22	1	0	1457426.18908	1457426.1895589	80	1457429.2783928	1457429.2788102	40	1457432.7109611	1457432.7114614	100	del	1457433.7238343	3.0	1457436.1801656	1457434.2375708	1457434.2380772	120.0
211.7373046875	0.0	80	433638	16	57	700	1	0	1457438.2800475	1457438.2806667	80	1457441.5394658	1457441.5399431	40	1457445.0530036	1457445.0535639	100	imm	1457445.9079652	3.0	1457448.6676385	1457446.4175695	1457446.4178906	120.0
214.99658203125	0.0	40	440313	16	57	700	1	0	1457438.2800475	1457438.2806667	80	1457441.5394658	1457441.5399431	40	1457445.0530036	1457445.0535639	100	imm	1457445.9079652	3.0	1457448.6676385	1457446.4175695	1457446.4178906	120.0
218.51025390625	0.0	100	447509	16	57	700	1	0	1457438.2800475	1457438.2806667	80	1457441.5394658	1457441.5399431	40	1457445.0530036	1457445.0535639	100	imm	1457445.9079652	3.0	1457448.6676385	1457446.4175695	1457446.4178906	120.0
219.87451171875	0.0	120	450303	16	57	700	1	0	1457438.2800475	1457438.2806667	80	1457441.5394658	1457441.5399431	40	1457445.0530036	1457445.0535639	100	imm	1457445.9079652	3.0	1457448.6676385	1457446.4175695	1457446.4178906	120.0
224.318359375	0.0	80	459404	17	63	190	1	0	1457450.861667	1457450.8621495	80	1457453.892694	1457453.8931588	40	1457457.0133738	1457457.0138871	100	del	1457457.8694397	3.0	1457459.6280863	1457458.3822371	1457458.3826935	120.0
227.349609375	0.0	40	465612	17	63	190	1	0	1457450.861667	1457450.8621495	80	1457453.892694	1457453.8931588	40	1457457.0133738	1457457.0138871	100	del	1457457.8694397	3.0	1457459.6280863	1457458.3822371	1457458.3826935	120.0
230.47021484375	0.0	100	472003	17	63	190	1	0	1457450.861667	1457450.8621495	80	1457453.892694	1457453.8931588	40	1457457.0133738	1457457.0138871	100	del	1457457.8694397	3.0	1457459.6280863	1457458.3822371	1457458.3826935	120.0
231.8388671875	0.0	120	474806	17	63	190	1	0	1457450.861667	1457450.8621495	80	1457453.892694	1457453.8931588	40	1457457.0133738	1457457.0138871	100	del	1457457.8694397	3.0	1457459.6280863	1457458.3822371	1457458.3826935	120.0
235.296875	0.0	80	481888	18	77	190	1	1	1457461.8401736	1457461.8404721	80	1457465.0143069	1457465.0147309	40	1457468.14214	1457468.1426427	100	del	1457469.0840147	3.0	1457470.7157209	1457469.5951579	1457469.5955558	120.0
238.470703125	0.0	40	488388	18	77	190	1	1	1457461.8401736	1457461.8404721	80	1457465.0143069	1457465.0147309	40	1457468.14214	1457468.1426427	100	del	1457469.0840147	3.0	1457470.7157209	1457469.5951579	1457469.5955558	120.0
241.5986328125	0.0	100	494794	18	77	190	1	1	1457461.8401736	1457461.8404721	80	1457465.0143069	1457465.0147309	40	1457468.14214	1457468.1426427	100	del	1457469.0840147	3.0	1457470.7157209	1457469.5951579	1457469.5955558	120.0
243.05126953125	0.0	120	497769	18	77	190	1	1	1457461.8401736	1457461.8404721	80	1457465.0143069	1457465.0147309	40	1457468.14214	1457468.1426427	100	del	1457469.0840147	3.0	1457470.7157209	1457469.5951579	1457469.5955558	120.0
246.65576171875	0.0	80	505151	19	57	190	1	0	1457473.1994493	1457473.1999675	80	1457476.5491099	1457476.5496039	40	1457480.0433243	1457480.0437899	100	del	1457481.3955903	4.0	1457482.6356405	1457481.9051668	1457481.9054561	120.0
250.00537109375	0.0	40	512011	19	57	190	1	0	1457473.1994493	1457473.1999675	80	1457476.5491099	1457476.5496039	40	1457480.0433243	1457480.0437899	100	del	1457481.3955903	4.0	1457482.6356405	1457481.9051668	1457481.9054561	120.0
253.49951171875	0.0	100	519167	19	57	190	1	0	1457473.1994493	1457473.1999675	80	1457476.5491099	1457476.5496039	40	1457480.0433243	1457480.0437899	100	del	1457481.3955903	4.0	1457482.6356405	1457481.9051668	1457481.9054561	120.0
255.361328125	0.0	120	522980	19	57	190	1	0	1457473.1994493	1457473.1999675	80	1457476.5491099	1457476.5496039	40	1457480.0433243	1457480.0437899	100	del	1457481.3955903	4.0	1457482.6356405	1457481.9051668	1457481.9054561	120.0
258.32421875	0.0	80	529048	20	100	60	0	0	1457484.8682683	1457484.8687478	80	1457488.3460296	1457488.3465207	40	1457491.3622918	1457491.3627963	100	del	1457492.1643842	nan	nan	nan	nan	nan
261.8017578125	0.0	40	536170	20	100	60	0	0	1457484.8682683	1457484.8687478	80	1457488.3460296	1457488.3465207	40	1457491.3622918	1457491.3627963	100	del	1457492.1643842	nan	nan	nan	nan	nan
264.81787109375	0.0	100	542347	20	100	60	0	0	1457484.8682683	1457484.8687478	80	1457488.3460296	1457488.3465207	40	1457491.3622918	1457491.3627963	100	del	1457492.1643842	nan	nan	nan	nan	nan
277.845703125	0.0	80	569028	21	87	240	0	1	1457504.3902846	1457504.3907984	80	1457507.79845	1457507.798944	40	1457510.9287003	1457510.9291662	100	imm	1457514.451581	nan	nan	nan	nan	nan
281.25390625	0.0	40	576008	21	87	240	0	1	1457504.3902846	1457504.3907984	80	1457507.79845	1457507.798944	40	1457510.9287003	1457510.9291662	100	imm	1457514.451581	nan	nan	nan	nan	nan
284.3837890625	0.0	100	582418	21	87	240	0	1	1457504.3902846	1457504.3907984	80	1457507.79845	1457507.798944	40	1457510.9287003	1457510.9291662	100	imm	1457514.451581	nan	nan	nan	nan	nan
290.892578125	0.0	80	595748	22	93	300	1	0	1457517.4376873	1457517.4381928	80	1457520.8275151	1457520.8280629	40	1457524.25402	1457524.254496	100	del	1457533.4436185	2.0	1457533.955006	1457533.9544392	1457533.954795	120.0
294.28271484375	0.0	40	602691	22	93	300	1	0	1457517.4376873	1457517.4381928	80	1457520.8275151	1457520.8280629	40	1457524.25402	1457524.254496	100	del	1457533.4436185	2.0	1457533.955006	1457533.9544392	1457533.954795	120.0
297.708984375	0.0	100	609708	22	93	300	1	0	1457517.4376873	1457517.4381928	80	1457520.8275151	1457520.8280629	40	1457524.25402	1457524.254496	100	del	1457533.4436185	2.0	1457533.955006	1457533.9544392	1457533.954795	120.0
307.4091796875	0.0	120	629574	22	93	300	1	0	1457517.4376873	1457517.4381928	80	1457520.8275151	1457520.8280629	40	1457524.25402	1457524.254496	100	del	1457533.4436185	2.0	1457533.955006	1457533.9544392	1457533.954795	120.0
309.7138671875	0.0	80	634294	23	90	460	0	1	1457536.2591394	1457536.2596041	80	1457539.6631592	1457539.6635855	40	1457542.8408906	1457542.8415803	100	imm	1457543.7641166	nan	nan	nan	nan	nan
313.11767578125	0.0	40	641265	23	90	460	0	1	1457536.2591394	1457536.2596041	80	1457539.6631592	1457539.6635855	40	1457542.8408906	1457542.8415803	100	imm	1457543.7641166	nan	nan	nan	nan	nan
316.29541015625	0.0	100	647773	23	90	460	0	1	1457536.2591394	1457536.2596041	80	1457539.6631592	1457539.6635855	40	1457542.8408906	1457542.8415803	100	imm	1457543.7641166	nan	nan	nan	nan	nan
319.84912109375	0.0	80	655051	24	50	300	1	1	1457546.3950781	1457546.3955494	80	1457549.5595116	1457549.5600118	40	1457552.8652555	1457552.8657669	100	imm	1457553.8765189	1.0	1457555.5561768	1457554.3896899	1457554.3902298	120.0
323.013671875	0.0	40	661532	24	50	300	1	1	1457546.3950781	1457546.3955494	80	1457549.5595116	1457549.5600118	40	1457552.8652555	1457552.8657669	100	imm	1457553.8765189	1.0	1457555.5561768	1457554.3896899	1457554.3902298	120.0
326.3193359375	0.0	100	668302	24	50	300	1	1	1457546.3950781	1457546.3955494	80	1457549.5595116	1457549.5600118	40	1457552.8652555	1457552.8657669	100	imm	1457553.8765189	1.0	1457555.5561768	1457554.3896899	1457554.3902298	120.0
327.84375	0.0	120	671424	24	50	300	1	1	1457546.3950781	1457546.3955494	80	1457549.5595116	1457549.5600118	40	1457552.8652555	1457552.8657669	100	imm	1457553.8765189	1.0	1457555.5561768	1457554.3896899	1457554.3902298	120.0
331.4404296875	0.0	80	678790	25	67	460	0	1	1457557.9864302	1457557.9869071	80	1457561.1405941	1457561.1410607	40	1457564.3551973	1457564.3557975	100	imm	1457567.0855946	nan	nan	nan	nan	nan
334.59423828125	0.0	40	685249	25	67	460	0	1	1457557.9864302	1457557.9869071	80	1457561.1405941	1457561.1410607	40	1457564.3551973	1457564.3557975	100	imm	1457567.0855946	nan	nan	nan	nan	nan
337.80908203125	0.0	100	691833	25	67	460	0	1	1457557.9864302	1457557.9869071	80	1457561.1405941	1457561.1410607	40	1457564.3551973	1457564.3557975	100	imm	1457567.0855946	nan	nan	nan	nan	nan
343.48681640625	0.0	80	703461	26	87	160	0	1	1457570.0333838	1457570.0338128	80	1457573.3487836	1457573.3492835	40	1457576.8577867	1457576.858314	100	del	1457578.004519	nan	nan	nan	nan	nan
346.80224609375	0.0	40	710251	26	87	160	0	1	1457570.0333838	1457570.0338128	80	1457573.3487836	1457573.3492835	40	1457576.8577867	1457576.858314	100	del	1457578.004519	nan	nan	nan	nan	nan
350.31103515625	0.0	100	717437	26	87	160	0	1	1457570.0333838	1457570.0338128	80	1457573.3487836	1457573.3492835	40	1457576.8577867	1457576.858314	100	del	1457578.004519	nan	nan	nan	nan	nan
354.076171875	0.0	80	725148	27	53	700	1	0	1457580.6226507	1457580.6231284	80	1457584.0437724	1457584.0442415	40	1457587.3950949	1457587.395563	100	imm	1457588.3959581	3.0	1457589.7798714	1457588.9088461	1457588.9093071	120.0
357.4970703125	0.0	40	732154	27	53	700	1	0	1457580.6226507	1457580.6231284	80	1457584.0437724	1457584.0442415	40	1457587.3950949	1457587.395563	100	imm	1457588.3959581	3.0	1457589.7798714	1457588.9088461	1457588.9093071	120.0
360.84814453125	0.0	100	739017	27	53	700	1	0	1457580.6226507	1457580.6231284	80	1457584.0437724	1457584.0442415	40	1457587.3950949	1457587.395563	100	imm	1457588.3959581	3.0	1457589.7798714	1457588.9088461	1457588.9093071	120.0
362.36181640625	0.0	120	742117	27	53	700	1	0	1457580.6226507	1457580.6231284	80	1457584.0437724	1457584.0442415	40	1457587.3950949	1457587.395563	100	imm	1457588.3959581	3.0	1457589.7798714	1457588.9088461	1457588.9093071	120.0
365.373046875	0.0	80	748284	28	97	160	0	1	1457591.9202605	1457591.9207852	80	1457595.1658938	1457595.1663674	40	1457598.378776	1457598.3792604	100	imm	1457599.388251	nan	nan	nan	nan	nan
368.61865234375	0.0	40	754931	28	97	160	0	1	1457591.9202605	1457591.9207852	80	1457595.1658938	1457595.1663674	40	1457598.378776	1457598.3792604	100	imm	1457599.388251	nan	nan	nan	nan	nan
371.83154296875	0.0	100	761511	28	97	160	0	1	1457591.9202605	1457591.9207852	80	1457595.1658938	1457595.1663674	40	1457598.378776	1457598.3792604	100	imm	1457599.388251	nan	nan	nan	nan	nan
375.65673828125	0.0	80	769345	29	83	60	0	1	1457602.204173	1457602.2045525	80	1457605.612068	1457605.612574	40	1457608.6775106	1457608.67804	100	del	1457610.0599595	nan	nan	nan	nan	nan
379.06494140625	0.0	40	776325	29	83	60	0	1	1457602.204173	1457602.2045525	80	1457605.612068	1457605.612574	40	1457608.6775106	1457608.67804	100	del	1457610.0599595	nan	nan	nan	nan	nan
382.1298828125	0.0	100	782602	29	83	60	0	1	1457602.204173	1457602.2045525	80	1457605.612068	1457605.612574	40	1457608.6775106	1457608.67804	100	del	1457610.0599595	nan	nan	nan	nan	nan
386.44287109375	0.0	80	791435	30	53	1070	0	0	1457612.9903229	1457612.9908522	80	1457616.4188833	1457616.4193064	40	1457619.6092859	1457619.6097279	100	imm	1457620.2922095	nan	nan	nan	nan	nan
389.87109375	0.0	40	798456	30	53	1070	0	0	1457612.9903229	1457612.9908522	80	1457616.4188833	1457616.4193064	40	1457619.6092859	1457619.6097279	100	imm	1457620.2922095	nan	nan	nan	nan	nan
393.0615234375	0.0	100	804990	30	53	1070	0	0	1457612.9903229	1457612.9908522	80	1457616.4188833	1457616.4193064	40	1457619.6092859	1457619.6097279	100	imm	1457620.2922095	nan	nan	nan	nan	nan
396.4775390625	0.0	80	811986	31	97	190	1	0	1457623.0252753	1457623.0257483	80	1457626.3191308	1457626.3196028	40	1457629.6832766	1457629.6837937	100	del	1457631.7318857	4.0	1457633.0919241	1457632.2442306	1457632.2447072	120.0
399.77099609375	0.0	40	818731	31	97	190	1	0	1457623.0252753	1457623.0257483	80	1457626.3191308	1457626.3196028	40	1457629.6832766	1457629.6837937	100	del	1457631.7318857	4.0	1457633.0919241	1457632.2442306	1457632.2447072	120.0
403.13525390625	0.0	100	825621	31	97	190	1	0	1457623.0252753	1457623.0257483	80	1457626.3191308	1457626.3196028	40	1457629.6832766	1457629.6837937	100	del	1457631.7318857	4.0	1457633.0919241	1457632.2442306	1457632.2447072	120.0
405.6962890625	0.0	120	830866	31	97	190	1	0	1457623.0252753	1457623.0257483	80	1457626.3191308	1457626.3196028	40	1457629.6832766	1457629.6837937	100	del	1457631.7318857	4.0	1457633.0919241	1457632.2442306	1457632.2447072	120.0
408.93017578125	0.0	80	837489	32	70	240	0	1	1457635.4784296	1457635.4789897	80	1457638.8662383	1457638.866708	40	1457642.0740896	1457642.0746324	100	imm	1457643.7399056	nan	nan	nan	nan	nan
412.31787109375	0.0	40	844427	32	70	240	0	1	1457635.4784296	1457635.4789897	80	1457638.8662383	1457638.866708	40	1457642.0740896	1457642.0746324	100	imm	1457643.7399056	nan	nan	nan	nan	nan
415.52587890625	0.0	100	850997	32	70	240	0	1	1457635.4784296	1457635.4789897	80	1457638.8662383	1457638.866708	40	1457642.0740896	1457642.0746324	100	imm	1457643.7399056	nan	nan	nan	nan	nan
419.923828125	0.0	80	860004	33	97	60	0	1	1457646.4722794	1457646.4727598	80	1457649.9579531	1457649.9584437	40	1457653.2577493	1457653.258256	100	del	1457654.6136459	nan	nan	nan	nan	nan
423.4091796875	0.0	40	867142	33	97	60	0	1	1457646.4722794	1457646.4727598	80	1457649.9579531	1457649.9584437	40	1457653.2577493	1457653.258256	100	del	1457654.6136459	nan	nan	nan	nan	nan
426.708984375	0.0	100	873900	33	97	60	0	1	1457646.4722794	1457646.4727598	80	1457649.9579531	1457649.9584437	40	1457653.2577493	1457653.258256	100	del	1457654.6136459	nan	nan	nan	nan	nan
431.00732421875	0.0	80	882703	34	73	160	0	0	1457657.5559645	1457657.5564732	80	1457660.7006918	1457660.7010668	40	1457664.0253257	1457664.0258621	100	del	1457666.3242033	nan	nan	nan	nan	nan
434.15185546875	0.0	40	889143	34	73	160	0	0	1457657.5559645	1457657.5564732	80	1457660.7006918	1457660.7010668	40	1457664.0253257	1457664.0258621	100	del	1457666.3242033	nan	nan	nan	nan	nan
