onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
38.23974609375	0.0	80	78315	1	97	600	1	0	63268.2809181	63268.282236	80	63271.4827785	63271.483716	40	63274.612456	63274.613406	100	imm	63275.8297685	63276.345816	63276.3464088	120.0	2.0	63278.0224303
41.44140625	0.0	40	84872	1	97	600	1	0	63268.2809181	63268.282236	80	63271.4827785	63271.483716	40	63274.612456	63274.613406	100	imm	63275.8297685	63276.345816	63276.3464088	120.0	2.0	63278.0224303
44.5712890625	0.0	100	91282	1	97	600	1	0	63268.2809181	63268.282236	80	63271.4827785	63271.483716	40	63274.612456	63274.613406	100	imm	63275.8297685	63276.345816	63276.3464088	120.0	2.0	63278.0224303
46.3046875	0.0	120	94832	1	97	600	1	0	63268.2809181	63268.282236	80	63271.4827785	63271.483716	40	63274.612456	63274.613406	100	imm	63275.8297685	63276.345816	63276.3464088	120.0	2.0	63278.0224303
50.2421875	0.0	80	102896	2	83	430	0	1	63280.2835589	63280.2842269	80	63283.4622893	63283.4629987	40	63286.9495931	63286.9501386	100	imm	63289.1594238	nan	nan	nan	nan	nan
53.4208984375	0.0	40	109406	2	83	430	0	1	63280.2835589	63280.2842269	80	63283.4622893	63283.4629987	40	63286.9495931	63286.9501386	100	imm	63289.1594238	nan	nan	nan	nan	nan
56.908203125	0.0	100	116548	2	83	430	0	1	63280.2835589	63280.2842269	80	63283.4622893	63283.4629987	40	63286.9495931	63286.9501386	100	imm	63289.1594238	nan	nan	nan	nan	nan
62.099609375	0.0	80	127180	3	53	230	0	0	63292.1414185	63292.1422088	80	63295.1767186	63295.1774764	40	63298.5603114	63298.5610393	100	imm	63300.9342552	nan	nan	nan	nan	nan
65.134765625	0.0	40	133396	3	53	230	0	0	63292.1414185	63292.1422088	80	63295.1767186	63295.1774764	40	63298.5603114	63298.5610393	100	imm	63300.9342552	nan	nan	nan	nan	nan
68.5185546875	0.0	100	140326	3	53	230	0	0	63292.1414185	63292.1422088	80	63295.1767186	63295.1774764	40	63298.5603114	63298.5610393	100	imm	63300.9342552	nan	nan	nan	nan	nan
