onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
27.98388671875	0.0	80	57311	1	73	365	1	0	7587755.7648258	7587755.7666412	80	7587758.9542827	7587758.9560548	40	7587762.4551351	7587762.4568854	100	del	7587765.0086106	7587765.5286845	7587765.5304915	120.0	1.0	7587769.7529746
31.17333984375	0.0	40	63843	1	73	365	1	0	7587755.7648258	7587755.7666412	80	7587758.9542827	7587758.9560548	40	7587762.4551351	7587762.4568854	100	del	7587765.0086106	7587765.5286845	7587765.5304915	120.0	1.0	7587769.7529746
34.67431640625	0.0	100	71013	1	73	365	1	0	7587755.7648258	7587755.7666412	80	7587758.9542827	7587758.9560548	40	7587762.4551351	7587762.4568854	100	del	7587765.0086106	7587765.5286845	7587765.5304915	120.0	1.0	7587769.7529746
37.74755859375	0.0	120	77307	1	73	365	1	0	7587755.7648258	7587755.7666412	80	7587758.9542827	7587758.9560548	40	7587762.4551351	7587762.4568854	100	del	7587765.0086106	7587765.5286845	7587765.5304915	120.0	1.0	7587769.7529746
44.05126953125	0.0	80	90217	2	97	120	0	1	7587771.8323265	7587771.8327668	80	7587775.2053275	7587775.2057794	40	7587778.5418063	7587778.5423066	100	del	7587780.2264216	nan	nan	nan	nan	nan
47.42431640625	0.0	40	97125	2	97	120	0	1	7587771.8323265	7587771.8327668	80	7587775.2053275	7587775.2057794	40	7587778.5418063	7587778.5423066	100	del	7587780.2264216	nan	nan	nan	nan	nan
50.7607421875	0.0	100	103958	2	97	120	0	1	7587771.8323265	7587771.8327668	80	7587775.2053275	7587775.2057794	40	7587778.5418063	7587778.5423066	100	del	7587780.2264216	nan	nan	nan	nan	nan
55.37939453125	0.0	80	113417	3	60	120	0	1	7587783.1606629	7587783.1611592	80	7587786.3679526	7587786.3684395	40	7587789.7564765	7587789.7569913	100	del	7587790.9925643	nan	nan	nan	nan	nan
58.58642578125	0.0	40	119985	3	60	120	0	1	7587783.1606629	7587783.1611592	80	7587786.3679526	7587786.3684395	40	7587789.7564765	7587789.7569913	100	del	7587790.9925643	nan	nan	nan	nan	nan
61.97509765625	0.0	100	126925	3	60	120	0	1	7587783.1606629	7587783.1611592	80	7587786.3679526	7587786.3684395	40	7587789.7564765	7587789.7569913	100	del	7587790.9925643	nan	nan	nan	nan	nan
66.14501953125	0.0	80	135465	4	77	14	1	1	7587793.926859	7587793.9273365	80	7587797.0955787	7587797.0960686	40	7587800.3861881	7587800.386704	100	imm	7587802.025009	7587802.5370836	7587802.5374294	120.0	4.0	7587805.9292601
69.31396484375	0.0	40	141955	4	77	14	1	1	7587793.926859	7587793.9273365	80	7587797.0955787	7587797.0960686	40	7587800.3861881	7587800.386704	100	imm	7587802.025009	7587802.5370836	7587802.5374294	120.0	4.0	7587805.9292601
72.6044921875	0.0	100	148694	4	77	14	1	1	7587793.926859	7587793.9273365	80	7587797.0955787	7587797.0960686	40	7587800.3861881	7587800.386704	100	imm	7587802.025009	7587802.5370836	7587802.5374294	120.0	4.0	7587805.9292601
